Uniprot Entry,Accession Name
P15508,['SPTB1_MOUSE']
Q9R0N8,['SYT6_MOUSE']
P46096,['SYT1_MOUSE']
Q8BYI9,['TENR_MOUSE']
P47963,['RL13_MOUSE']
P07901,['HS90A_MOUSE']
P19096,['FAS_MOUSE']
P13595,['NCAM1_MOUSE']
Q9Z1S5,['SEPT3_MOUSE']
Q8VDM4,['PSMD2_MOUSE']
Q9WV34,['MPP2_MOUSE']
Q8BGT8,['PHIPL_MOUSE']
P70290,['EM55_MOUSE']
Q9QYC0,['ADDA_MOUSE']
Q9CS84,['NRX1A_MOUSE']
Q9D855,['QCR7_MOUSE']
Q920I9,['WDR7_MOUSE']
Q60930,['VDAC2_MOUSE']
Q91VM5,['RMXL1_MOUSE']
P54869,['HMCS2_MOUSE']
Q60598,['SRC8_MOUSE']
O88487,['DC1I2_MOUSE']
Q3U7R1,['ESYT1_MOUSE']
Q9DBT5,['AMPD2_MOUSE']
P63084,['S10A5_MOUSE']
Q9Z2U0,['PSA7_MOUSE']
P54822,['PUR8_MOUSE']
P68404,['KPCB_MOUSE']
Q8R3Z5,['CACB1_MOUSE']
O88532,['ZFR_MOUSE']
Q9D5V6,['SYAP1_MOUSE']
P63011,['RAB3A_MOUSE']
Q61303,['ANK1_MOUSE']
O08638,['MYH11_MOUSE']
Q9Z0H8,['CLIP2_MOUSE']
Q9CZP5,['BCS1_MOUSE']
P62889,['RL30_MOUSE']
P11798,['KCC2A_MOUSE']
P50571,['GBRB1_MOUSE']
P31324,['KAP3_MOUSE']
P55012,['S12A2_MOUSE']
P30416,['FKBP4_MOUSE']
P40124,['CAP1_MOUSE']
P28652,['KCC2B_MOUSE']
Q99PJ0,['NTRI_MOUSE']
Q8K3K6,['CAPS2_MOUSE']
P61294,['RAB6B_MOUSE']
Q91VK4,['ITM2C_MOUSE']
Q9CR29,['CCD43_MOUSE']
Q8CJ40,['CROCC_MOUSE']
P0C0A3,['CHMP6_MOUSE']
P14685,['PSMD3_MOUSE']
Q8VDJ3,['VIGLN_MOUSE']
P15864,['H12_MOUSE']
O35459,['ECH1_MOUSE']
Q99JI4,['PSMD6_MOUSE']
Q58A65,['JIP4_MOUSE']
Q2PFD7,['PSD3_MOUSE']
Q9R0Q6,['ARC1A_MOUSE']
Q6PGN3,['DCLK2_MOUSE']
Q8CC35,['SYNPO_MOUSE']
P97765,['WBP2_MOUSE']
Q9DC51,['GNAI3_MOUSE']
O08915,['AIP_MOUSE']
P26039,['TLN1_MOUSE']
O88737,['BSN_MOUSE']
P12023,['A4_MOUSE']
P63158,['HMGB1_MOUSE']
P11499,['HS90B_MOUSE']
Q80X90,['FLNB_MOUSE']
Q8VCW8,['ACSF2_MOUSE']
Q9WUB3,['PYGM_MOUSE']
Q91XM9,['DLG2_MOUSE']
O35526,['STX1A_MOUSE']
Q80TJ1,['CAPS1_MOUSE']
Q99MR8,['MCCA_MOUSE']
Q8K2B3,['SDHA_MOUSE']
Q8BPN8,['DMXL2_MOUSE']
P62835,['RAP1A_MOUSE']
Q8R326,['PSPC1_MOUSE']
Q9JIF0,['ANM1_MOUSE']
P70175,['DLG3_MOUSE']
P14824,['ANXA6_MOUSE']
P09242,['PPBT_MOUSE']
Q91XL9,['OSBL1_MOUSE']
Q91YR7,['PRP6_MOUSE']
Q3UJU9,['RMD3_MOUSE']
Q99KH8,['STK24_MOUSE']
P28740,['KIF2A_MOUSE']
P84091,['AP2M1_MOUSE']
P53026,['RL10A_MOUSE']
Q8CGC7,['SYEP_MOUSE']
O35658,['C1QBP_MOUSE']
Q9DB77,['QCR2_MOUSE']
P63325,['RS10_MOUSE']
P63321,['RALA_MOUSE']
Q8BGQ7,['SYAC_MOUSE']
P80315,['TCPD_MOUSE']
Q9Z1W8,['AT12A_MOUSE']
Q922J3,['CLIP1_MOUSE']
P12960,['CNTN1_MOUSE']
Q9EP69,['SAC1_MOUSE']
O08539,['BIN1_MOUSE']
Q71LX4,['TLN2_MOUSE']
Q9JI91,['ACTN2_MOUSE']
O08583,['THOC4_MOUSE']
D3Z7P3,['GLSK_MOUSE']
Q62348,['TSN_MOUSE']
O54983,['CRYM_MOUSE']
P63044,['VAMP2_MOUSE']
Q91YS8,['KCC1A_MOUSE']
Q80WL8,['MADD_MOUSE']
P54285,['CACB3_MOUSE']
O70435,['PSA3_MOUSE']
O08529,['CAN2_MOUSE']
P11438,['LAMP1_MOUSE']
Q8BFU3,['RN214_MOUSE']
O88485,['DC1I1_MOUSE']
Q9R0U7,['JIP3_MOUSE']
Q5FWK3,['RHG01_MOUSE']
Q9JIW9,['RALB_MOUSE']
Q7TNC4,['LC7L2_MOUSE']
Q99KN9,['EPN4_MOUSE']
Q9CX56,['PSMD8_MOUSE']
P39447,['ZO1_MOUSE']
Q9R0U0,['SRS10_MOUSE']
P59017,['B2L13_MOUSE']
P23242,['CXA1_MOUSE']
Q9JIX8,['ACINU_MOUSE']
Q8BR92,['PALM2_MOUSE']
Q9QUR6,['PPCE_MOUSE']
P63080,['GBRB3_MOUSE']
Q2TPA8,['HSDL2_MOUSE']
Q60817,['NACA_MOUSE']
Q9R1Q8,['TAGL3_MOUSE']
P56959,['FUS_MOUSE']
Q61074,['PPM1G_MOUSE']
Q8C2Q3,['RBM14_MOUSE']
P62908,['RS3_MOUSE']
Q9Z0X1,['AIFM1_MOUSE']
Q9DBR7,['MYPT1_MOUSE']
Q64487,['PTPRD_MOUSE']
Q9JMA1,['UBP14_MOUSE']
Q78PY7,['SND1_MOUSE']
P19324,['SERPH_MOUSE']
O70318,['E41L2_MOUSE']
Q6PD10,['IP6K1_MOUSE']
Q9CQ69,['QCR8_MOUSE']
Q9R0P2,['HUWE1_MOUSE']
A2AP18,['PLCH2_MOUSE']
Q91YQ5,['RPN1_MOUSE']
Q9Z2C4,['MTMR1_MOUSE']
Q9CY58,['PAIRB_MOUSE']
Q9Z1X4,['ILF3_MOUSE']
Q91WM1,['STRBP_MOUSE']
O55234,['PSB5_MOUSE']
Q9JLI8,['SART3_MOUSE']
O88643,['PAK1_MOUSE']
P10922,['H10_MOUSE']
P99027,['RLA2_MOUSE']
P22599,['A1AT2_MOUSE']
Q6PDI5,['ECM29_MOUSE']
P58771,['TPM1_MOUSE']
Q80U04,['PJA2_MOUSE']
Q9CS42,['PRPS2_MOUSE']
P28352,['APEX1_MOUSE']
P60904,['DNJC5_MOUSE']
O35286,['DHX15_MOUSE']
Q80SW1,['SAHH2_MOUSE']
Q68FL4,['SAHH3_MOUSE']
O35927,['CTND2_MOUSE']
O35343,['IMA3_MOUSE']
Q8CHG7,['RPGF2_MOUSE']
Q91ZX7,['LRP1_MOUSE']
P28271,['ACOC_MOUSE']
P24547,['IMDH2_MOUSE']
Q923D5,['WBP11_MOUSE']
P61226,['RAP2B_MOUSE']
Q80ZJ1,['RAP2A_MOUSE']
Q9Z255,['UBE2A_MOUSE']
Q8C878,['UBA3_MOUSE']
Q6PDG5,['SMRC2_MOUSE']
Q9DBG3,['AP2B1_MOUSE']
A2A690,['TANC2_MOUSE']
O55047,['TLK2_MOUSE']
P70288,['HDAC2_MOUSE']
P54071,['IDHP_MOUSE']
O70589,['CSKP_MOUSE']
Q8BU33,['ILVBL_MOUSE']
Q8VDP4,['CCAR2_MOUSE']
Q62465,['VAT1_MOUSE']
P56399,['UBP5_MOUSE']
Q6RHR9,['MAGI1_MOUSE']
P43275,['H11_MOUSE']
P62484,['ABI2_MOUSE']
P70336,['ROCK2_MOUSE']
Q8BSS9,['LIPA2_MOUSE']
Q5SRX1,['TM1L2_MOUSE']
Q9WTX6,['CUL1_MOUSE']
Q80X85,['RT07_MOUSE']
Q04750,['TOP1_MOUSE']
P50247,['SAHH_MOUSE']
P23818,['GRIA1_MOUSE']
P52785,['GUC2E_MOUSE']
Q80U30,['CL16A_MOUSE']
Q99JY0,['ECHB_MOUSE']
O54786,['DFFA_MOUSE']
Q9JHL1,['NHRF2_MOUSE']
Q9D379,['HYEP_MOUSE']
P58404,['STRN4_MOUSE']
Q61545,['EWS_MOUSE']
Q923X2,['MFN2_MOUSE']
Q9D6U8,['F162A_MOUSE']
P56564,['EAA1_MOUSE']
A2AG50,['MA7D2_MOUSE']
Q810A7,['DDX42_MOUSE']
Q9CUU3,['SYCP2_MOUSE']
P08556,['RASN_MOUSE']
O35643,['AP1B1_MOUSE']
Q8BHG1,['NRDC_MOUSE']
Q03958,['PFD6_MOUSE']
Q9DC70,['NDUS7_MOUSE']
P35282,['RAB21_MOUSE']
O55029,['COPB2_MOUSE']
P98195,['ATP9B_MOUSE']
Q5EBI0,['S2610_MOUSE']
O70325,['GPX41_MOUSE']
Q8CI94,['PYGB_MOUSE']
Q9QYR9,['ACOT2_MOUSE']
Q91WC3,['ACSL6_MOUSE']
Q8VDQ8,['SIR2_MOUSE']
P23198,['CBX3_MOUSE']
Q3UP87,['ELNE_MOUSE']
Q8VE06,['HP1B3_MOUSE']
Q68FH0,['PKP4_MOUSE']
Q61233,['PLSL_MOUSE']
Q922Q8,['LRC59_MOUSE']
Q99MN9,['PCCB_MOUSE']
P31648,['SC6A1_MOUSE']
Q9Z2W8,['GRIA4_MOUSE']
Q4KMM3,['OXR1_MOUSE']
Q8CG55,['KTN1_MOUSE']
A2A699,['F1712_MOUSE']
Q69ZW3,['EHBP1_MOUSE']
Q99JT1,['GATB_MOUSE']
Q8VBT0,['TMX1_MOUSE']
P59999,['ARPC4_MOUSE']
Q8BIE6,['FRM4A_MOUSE']
Q9EPC1,['PARVA_MOUSE']
Q64012,['RALY_MOUSE']
S6CCV8,['SHAN3_MOUSE']
Q01405,['SC23A_MOUSE']
Q91XI1,['DUS3L_MOUSE']
Q99LI7,['CSTF3_MOUSE']
Q9QYF1,['RDH11_MOUSE']
Q922R8,['PDIA6_MOUSE']
P61087,['UBE2K_MOUSE']
Q6P9K9,['NRX3A_MOUSE']
Q8BXJ8,['Z385B_MOUSE']
Q63844,['MK03_MOUSE']
Q9JM63,['KCJ10_MOUSE']
Q6PFR5,['TRA2A_MOUSE']
Q3UGC7,['EI3JA_MOUSE']
Q9CZA2,['RAN_MOUSE']
Q8R146,['APEH_MOUSE']
P43406,['ITAV_MOUSE']
O89084,['PDE4A_MOUSE']
Q9CPQ8,['ATP5L_MOUSE']
Q60780,['GAS7_MOUSE']
Q8BGH2,['SAM50_MOUSE']
Q8VDW0,['DX39A_MOUSE']
P70206,['PLXA1_MOUSE']
Q9CXZ1,['NDUS4_MOUSE']
Q924K8,['MTA3_MOUSE']
P67984,['RL22_MOUSE']
Q9CQX8,['RT36_MOUSE']
Q8K221,['ARFP2_MOUSE']
Q8BX94,['OSBL2_MOUSE']
Q3UHL1,['CAMKV_MOUSE']
P31230,['AIMP1_MOUSE']
Q7TT50,['MRCKB_MOUSE']
Q9CYT6,['CAP2_MOUSE']
Q8BUK6,['HOOK3_MOUSE']
Q3UH68,['LIMC1_MOUSE']
Q91YJ2,['SNX4_MOUSE']
Q9Z1F9,['SAE2_MOUSE']
A2AHC3,['CAMP1_MOUSE']
Q78ZA7,['NP1L4_MOUSE']
P60521,['GBRL2_MOUSE']
Q8BHZ0,['FA49A_MOUSE']
Q99PL2,['RRBP1_MOUSE']
Q99LF4,['RTCB_MOUSE']
Q8K1J6,['TRNT1_MOUSE']
Q9Z1Z0,['USO1_MOUSE']
Q9QXS6,['DREB_MOUSE']
Q9CWZ7,['SNAG_MOUSE']
Q3UHX2,['HAP28_MOUSE']
Q9QYK7,['RNF11_MOUSE']
Q56A07,['SCN2B_MOUSE']
P19783,['COX41_MOUSE']
Q00623,['APOA1_MOUSE']
E1U8D0,['SOGA1_MOUSE']
Q6NZL0,['SOGA3_MOUSE']
Q9JIS5,['SV2A_MOUSE']
O70443,['GNAZ_MOUSE']
Q61239,['FNTA_MOUSE']
Q8K290,['RTN4_MOUSE']
P97333,['NRP1_MOUSE']
P62192,['PRS4_MOUSE']
Q8CCU2,['RTN3_MOUSE']
Q80Z24,['NEGR1_MOUSE']
P08032,['SPTA1_MOUSE']
Q80XU3,['NUCKS_MOUSE']
Q8BH57,['WDR48_MOUSE']
Q5DU25,['IQEC2_MOUSE']
Q9WTQ5,['AKA12_MOUSE']
P33173,['KIF1A_MOUSE']
Q99L04,['DHRS1_MOUSE']
B9EKR1,['PRPTZ_MOUSE']
P28660,['NCKP1_MOUSE']
Q9D394,['RUFY3_MOUSE']
Q9EPJ9,['ARFG1_MOUSE']
Q80W54,['FACE1_MOUSE']
P47857,['PFKAM_MOUSE']
D3YVF0,['AKAP5_MOUSE']
