Uniprot Entry,Accession Name
P47857,['PFKAM_MOUSE']
Q9DB20,['ATPO_MOUSE']
P61027,['RAB10_MOUSE']
Q8BYI9,['TENR_MOUSE']
P63024,['VAMP3_MOUSE']
P10637,['TAU_MOUSE']
P05202,['AATM_MOUSE']
P56564,['EAA1_MOUSE']
D3Z0Y2,['D3Z0Y2_MOUSE']
Q3UHJ0,['AAK1_MOUSE']
Q91V12,['BACH_MOUSE']
P63054,['PCP4_MOUSE']
Q8BUT2,['Q8BUT2_MOUSE']
F8WHZ9,['F8WHZ9_MOUSE']
Q8BPV9,['Q8BPV9_MOUSE']
P48962,['ADT1_MOUSE']
Q3UH19,['Q3UH19_MOUSE']
Q6NXX6,['Q6NXX6_MOUSE']
Q6Q477,['Q32ME1_MOUSE']
Q8BMS1,['ECHA_MOUSE']
Q3U2G2,['Q3U2G2_MOUSE']
P63011,['RAB3A_MOUSE']
P23242,['CXA1_MOUSE']
Q9QYX7,['PCLO_MOUSE']
B2RY15,['B2RY15_MOUSE']
P13595,['NCAM1_MOUSE']
Q3U4W8,['Q3U4W8_MOUSE']
E9Q1V6,['E9Q1V6_MOUSE']
G3UXT7,['G3UXT7_MOUSE']
O88737,['BSN_MOUSE']
Q6PDS7,['H4_MOUSE']
Q9JM07,['G6PI_MOUSE']
A9CYP7,['A9CYP7_MOUSE']
B7ZNJ3,['B7ZNJ3_MOUSE']
Q8K290,['RTN4_MOUSE']
A2AE89,['A2AE89_MOUSE']
Q9CQB4,['Q9CQB4_MOUSE']
Q50HX3,['Q50HX3_MOUSE']
Q91V14,['S12A5_MOUSE']
O54991,['CNTP1_MOUSE']
Q8K2B3,['SDHA_MOUSE']
Q5SVG5,['Q5SVG5_MOUSE']
Q8CC13,['Q8CC13_MOUSE']
P19783,['COX41_MOUSE']
Q9EQ20,['MMSA_MOUSE']
Q11011,['PSA_MOUSE']
Q8BKS6,['Q8BKS6_MOUSE']
Q811B2,['Q811B2_MOUSE']
D3Z7P4,['D3Z7P4_MOUSE']
P99027,['RLA2_MOUSE']
F7CAZ6,['F7CAZ6_MOUSE']
Q3TKM5,['Q3TKM5_MOUSE']
Q640R3,['HECAM_MOUSE']
Q91VA7,['Q91VA7_MOUSE']
P97765,['A2A860_MOUSE']
F8SLP9,['F8SLP9_MOUSE']
E9Q8N8,['E9Q8N8_MOUSE']
B2M1R6,['B2M1R6_MOUSE']
Q8K2S8,['Q8K2S8_MOUSE']
Q9CXW3,['CYBP_MOUSE']
B0V2H4,['B0V2H4_MOUSE']
A2AUK8,['A2AUK8_MOUSE']
Q8BTU6,['Q8BTU6_MOUSE']
F8WIS9,['F8WIS9_MOUSE']
P48758,['CBR1_MOUSE']
Q8BPN8,['DMXL2_MOUSE']
Q3UWP8,['Q3UWP8_MOUSE']
P20152,['VIME_MOUSE']
Q547J4,['Q547J4_MOUSE']
W6PPR4,['W6PPR4_MOUSE']
Q9JIS5,['SV2A_MOUSE']
G3UYZ1,['G3UYZ1_MOUSE']
Q3U0I3,['Q3U0I3_MOUSE']
G5E829,['G5E829_MOUSE']
Q9CQX8,['RT36_MOUSE']
G3UY38,['G3UY38_MOUSE']
Q3UUU4,['Q3UUU4_MOUSE']
P28652,['KCC2B_MOUSE']
Q3TRX4,['Q3TRX4_MOUSE']
P10126,['EF1A1_MOUSE']
Q8R0Y6,['AL1L1_MOUSE']
P61205,['ARF3_MOUSE']
Q6P1B9,['Q6P1B9_MOUSE']
E9Q8N5,['E9Q8N5_MOUSE']
Q9ERS2,['NDUAD_MOUSE']
B1AQZ0,['B1AQZ0_MOUSE']
A2AGN7,['A2AGN7_MOUSE']
Q3TJ43,['Q3TJ43_MOUSE']
Q3T992,['Q3T992_MOUSE']
Q8C2Q8,['Q8C2Q8_MOUSE']
O35129,['PHB2_MOUSE']
Q3TY98,['Q3TY98_MOUSE']
P63325,['RS10_MOUSE']
E9PUD2,['E9PUD2_MOUSE']
Q8R464,['CADM4_MOUSE']
E9Q7S0,['E9Q7S0_MOUSE']
Q9CPQ8,['ATP5L_MOUSE']
Q9QZM0,['UBQL2_MOUSE']
P08752,['GNAI2_MOUSE']
Q920I9,['WDR7_MOUSE']
P63005,['LIS1_MOUSE']
P19157,['GSTP1_MOUSE']
Q3UJQ9,['Q3UJQ9_MOUSE']
Q3U4F0,['Q3U4F0_MOUSE']
Q8VEK3,['G3XA10_MOUSE']
Q921M7,['FA49B_MOUSE']
Q3TWS4,['Q3TWS4_MOUSE']
P14824,['ANXA6_MOUSE']
P10852,['4F2_MOUSE']
A1E2B8,['A1E2B8_MOUSE']
F8VQ42,['F8VQ42_MOUSE']
B2RSH2,['GNAI1_MOUSE']
Q8BWF0,['SSDH_MOUSE']
O09111,['NDUBB_MOUSE']
P62908,['RS3_MOUSE']
E9PV14,['E9PV14_MOUSE']
D3Z6I8,['D3Z6I8_MOUSE']
Q3UNN1,['Q3UNN1_MOUSE']
Q3TZ32,['Q3TZ32_MOUSE']
E9QA63,['E9QA63_MOUSE']
Q3TSX8,['Q3TSX8_MOUSE']
Q8BKH0,['Q8BKH0_MOUSE']
Q5F2C5,['Q5F2C5_MOUSE']
D3YYK8,['D3YYK8_MOUSE']
Q3TFE8,['Q3TFE8_MOUSE']
Q9D394,['RUFY3_MOUSE']
P53994,['RAB2A_MOUSE']
P06837,['NEUM_MOUSE']
P47708,['RP3A_MOUSE']
P17427,['AP2A2_MOUSE']
Q80TX7,['Q80TX7_MOUSE']
Q8C1A5,['THOP1_MOUSE']
Q6ZPJ3,['UBE2O_MOUSE']
Q62442,['VAMP1_MOUSE']
Q3TFU6,['Q3TFU6_MOUSE']
Q3UF95,['Q3UF95_MOUSE']
Q5SX46,['Q5SX46_MOUSE']
Q9CZ04,['CSN7A_MOUSE']
Q3TTN3,['Q3TTN3_MOUSE']
Q8C1T5,['Q8C1T5_MOUSE']
Q8BL94,['Q8BL94_MOUSE']
Q62108,['DLG4_MOUSE']
P97315,['CSRP1_MOUSE']
Q8K0T0,['RTN1_MOUSE']
Q8BWT1,['THIM_MOUSE']
A2AVJ7,['A2AVJ7_MOUSE']
