Uniprot Entry,Accession Name
Q9Z0H8,['CLIP2_MOUSE']
Q61316,['HSP74_MOUSE']
P01831,['THY1_MOUSE']
Q9DBG3,['AP2B1_MOUSE']
Q8CHC4,['SYNJ1_MOUSE']
O08539,['BIN1_MOUSE']
P57780,['ACTN4_MOUSE']
Q58A65,['JIP4_MOUSE']
P51881,['ADT2_MOUSE']
Q60930,['VDAC2_MOUSE']
Q920I9,['WDR7_MOUSE']
Q9JLB0,['MPP6_MOUSE']
Q61553,['FSCN1_MOUSE']
Q3UCA0,['LMNA_MOUSE']
Q99KU9,['HNRPQ_MOUSE']
Q9CQA3,['SDHB_MOUSE']
P11798,['KCC2A_MOUSE']
Q9CZW5,['TOM70_MOUSE']
O70133,['DHX9_MOUSE']
Q810U4,['NRCAM_MOUSE']
O35098,['DPYL4_MOUSE']
Q8BTM8,['FLNA_MOUSE']
P12960,['CNTN1_MOUSE']
Q9JME5,['AP3B2_MOUSE']
P99029,['PRDX5_MOUSE']
Q6PAK3,['ANM8_MOUSE']
Q99K85,['SERC_MOUSE']
Q9DB05,['SNAA_MOUSE']
O88456,['CPNS1_MOUSE']
P59279,['RAB2B_MOUSE']
Q2PFD7,['PSD3_MOUSE']
Q8K0S0,['PHYIP_MOUSE']
Q9EQF6,['DPYL5_MOUSE']
O70325,['GPX41_MOUSE']
Q61792,['LASP1_MOUSE']
Q64516,['GLPK_MOUSE']
Q8CGK3,['LONM_MOUSE']
Q91ZU8,['DYST_MOUSE']
O09061,['PSB1_MOUSE']
Q91YQ5,['RPN1_MOUSE']
Q62420,['SH3G2_MOUSE']
P63318,['KPCG_MOUSE']
O08709,['PRDX6_MOUSE']
Q9CWZ7,['SNAG_MOUSE']
P06151,['LDHA_MOUSE']
Q08642,['PADI2_MOUSE']
Q9CPY7,['AMPL_MOUSE']
Q8QZT1,['THIL_MOUSE']
P56564,['EAA1_MOUSE']
Q8BG32,['PSD11_MOUSE']
Q8BYI9,['TENR_MOUSE']
P10922,['H10_MOUSE']
O35344,['IMA4_MOUSE']
Q64518,['AT2A3_MOUSE']
P28738,['KIF5C_MOUSE']
Q61768,['KINH_MOUSE']
Q9EQ20,['MMSA_MOUSE']
P58281,['OPA1_MOUSE']
P63054,['PCP4_MOUSE']
Q8K2B3,['SDHA_MOUSE']
Q8K021,['SCAM1_MOUSE']
Q61598,['GDIB_MOUSE']
Q8BG05,['ROA3_MOUSE']
Q60931,['VDAC3_MOUSE']
Q9CYH2,['F213A_MOUSE']
O35136,['NCAM2_MOUSE']
Q3UM45,['PP1R7_MOUSE']
Q8BH59,['CMC1_MOUSE']
Q9D8E6,['RL4_MOUSE']
Q7TPR4,['ACTN1_MOUSE']
O70435,['PSA3_MOUSE']
Q9D8Y0,['EFHD2_MOUSE']
Q9DCW4,['ETFB_MOUSE']
Q9CRB6,['TPPP3_MOUSE']
P48962,['ADT1_MOUSE']
P61205,['ARF3_MOUSE']
P84084,['ARF5_MOUSE']
P61750,['ARF4_MOUSE']
P48758,['CBR1_MOUSE']
P48453,['PP2BB_MOUSE']
Q99KB8,['GLO2_MOUSE']
P18872,['GNAO_MOUSE']
P27659,['RL3_MOUSE']
Q9Z1Q9,['SYVC_MOUSE']
P14824,['ANXA6_MOUSE']
O35286,['DHX15_MOUSE']
Q9CPQ8,['ATP5L_MOUSE']
Q91V12,['BACH_MOUSE']
D3YZU1,['SHAN1_MOUSE']
Q812A2,['SRGP3_MOUSE']
Q9JIS5,['SV2A_MOUSE']
Q80TL0,['PPM1E_MOUSE']
P06880,['SOMA_MOUSE']
Q99PJ0,['NTRI_MOUSE']
P49443,['PPM1A_MOUSE']
Q8CG55,['KTN1_MOUSE']
P10637,['TAU_MOUSE']
P60843,['IF4A1_MOUSE']
P80318,['TCPG_MOUSE']
P31648,['SC6A1_MOUSE']
O35459,['ECH1_MOUSE']
Q3TXS7,['PSMD1_MOUSE']
Q9CQR2,['RS21_MOUSE']
A2APX8,['SCN1A_MOUSE']
Q8CG76,['ARK72_MOUSE']
Q923D5,['WBP11_MOUSE']
Q8R3Z5,['CACB1_MOUSE']
P62918,['RL8_MOUSE']
O55023,['IMPA1_MOUSE']
P54823,['DDX6_MOUSE']
O54983,['CRYM_MOUSE']
Q9R0P3,['ESTD_MOUSE']
D3Z7P3,['GLSK_MOUSE']
Q62465,['VAT1_MOUSE']
Q8K0T0,['RTN1_MOUSE']
Q71LX4,['TLN2_MOUSE']
Q9QXL2,['KI21A_MOUSE']
Q99JY9,['ARP3_MOUSE']
Q91V41,['RAB14_MOUSE']
P21107,['TPM3_MOUSE']
P12367,['KAP2_MOUSE']
Q3TXX4,['VGLU1_MOUSE']
Q9Z1R2,['BAG6_MOUSE']
Q8CGP6,['H2A1H_MOUSE']
P27661,['H2AX_MOUSE']
P22599,['A1AT2_MOUSE']
P08556,['RASN_MOUSE']
P35282,['RAB21_MOUSE']
O35633,['VIAAT_MOUSE']
P55264,['ADK_MOUSE']
O08529,['CAN2_MOUSE']
Q64012,['RALY_MOUSE']
P50172,['DHI1_MOUSE']
Q8VE06,['HP1B3_MOUSE']
P62492,['RB11A_MOUSE']
O35526,['STX1A_MOUSE']
Q8BZ98,['DYN3_MOUSE']
Q9D1J3,['SARNP_MOUSE']
P21271,['MYO5B_MOUSE']
Q61545,['EWS_MOUSE']
Q9D0M3,['CY1_MOUSE']
P63040,['CPLX1_MOUSE']
Q9CXZ1,['NDUS4_MOUSE']
Q61301,['CTNA2_MOUSE']
O35643,['AP1B1_MOUSE']
P26039,['TLN1_MOUSE']
P47963,['RL13_MOUSE']
Q9Z0R4,['ITSN1_MOUSE']
P14733,['LMNB1_MOUSE']
Q93092,['TALDO_MOUSE']
Q80W54,['FACE1_MOUSE']
A2AG50,['MA7D2_MOUSE']
Q8BWF0,['SSDH_MOUSE']
Q8VDQ8,['SIR2_MOUSE']
E9Q3L2,['PI4KA_MOUSE']
Q8K0E8,['FIBB_MOUSE']
Q8R071,['IP3KA_MOUSE']
Q8VBV7,['CSN8_MOUSE']
