Uniprot Entry,Accession Name
Q3TLH6,['Q3TLH6_MOUSE']
Q3TLI6,['Q3TLI6_MOUSE']
Q3TLT5,['Q3TLT5_MOUSE']
Q3TMB3,['Q3TMB3_MOUSE']
Q3TN26,['Q3TN26_MOUSE']
Q3TNH0,['Q3TNH0_MOUSE']
Q3TNK7,['Q3TNK7_MOUSE']
Q3TP27,['Q3TP27_MOUSE']
Q3TPD9,['Q3TPD9_MOUSE']
Q3TPI3,['Q3TPI3_MOUSE']
Q3TPK9,['Q3TPK9_MOUSE']
Q3TPN3,['Q3TPN3_MOUSE']
Q3TPS2,['Q3TPS2_MOUSE']
Q3TQ36,['Q3TQ36_MOUSE']
Q3TQ57,['Q3TQ57_MOUSE']
Q3TQ74,['Q3TQ74_MOUSE']
Q3TQ79,['Q3TQ79_MOUSE']
Q3TQB4,['Q3TQB4_MOUSE']
Q3TQL4,['Q3TQL4_MOUSE']
Q3TQP7,['Q3TQP7_MOUSE']
Q3TQY2,['Q3TQY2_MOUSE']
Q3TR01,['Q3TR01_MOUSE']
Q3TRB3,['Q3TRB3_MOUSE']
Q3TRK3,['Q3TRK3_MOUSE']
Q3TRU6,['Q3TRU6_MOUSE']
Q3TRX4,['Q3TRX4_MOUSE']
Q3TS09,['Q3TS09_MOUSE']
Q3TS59,['Q3TS59_MOUSE']
Q3TS73,['Q3TS73_MOUSE']
Q3TS74,['Q3TS74_MOUSE']
Q3TSX8,['Q3TSX8_MOUSE']
Q3TT67,['Q3TT67_MOUSE']
Q3TT92,['Q3TT92_MOUSE']
Q3TTE4,['Q3TTE4_MOUSE']
Q3TTN2,['Q3TTN2_MOUSE']
Q3TTN3,['Q3TTN3_MOUSE']
Q3TTX0,['Q3TTX0_MOUSE']
Q3TU25,['Q3TU25_MOUSE']
Q3TU50,['Q3TU50_MOUSE']
Q3TUF4,['Q3TUF4_MOUSE']
Q3TVD9,['Q3TVD9_MOUSE']
Q3TVU9,['Q3TVU9_MOUSE']
Q3TVY3,['Q3TVY3_MOUSE']
Q3TW28,['Q3TW28_MOUSE']
Q3TW74,['Q3TW74_MOUSE']
Q3TWM9,['Q3TWM9_MOUSE']
Q3TWN8,['Q3TWN8_MOUSE']
Q3TWS4,['Q3TWS4_MOUSE']
Q3TWV4,['Q3TWV4_MOUSE']
Q3TX70,['Q3TX70_MOUSE']
Q3TXH7,['Q3TXH7_MOUSE']
Q3TXT9,['Q3TXT9_MOUSE']
Q3TXY0,['Q3TXY0_MOUSE']
Q3TXY3,['Q3TXY3_MOUSE']
Q3TY98,['Q3TY98_MOUSE']
Q3TYI5,['Q3TYI5_MOUSE']
Q3TYL3,['Q3TYL3_MOUSE']
Q3TYL9,['Q3TYL9_MOUSE']
Q3TYU3,['Q3TYU3_MOUSE']
Q3TZ32,['Q3TZ32_MOUSE']
Q3TZ64,['Q3TZ64_MOUSE']
Q3U0I3,['Q3U0I3_MOUSE']
Q3U0K0,['Q3U0K0_MOUSE']
Q3U0S4,['Q3U0S4_MOUSE']
Q3U1C5,['Q3U1C5_MOUSE']
Q3U247,['Q3U247_MOUSE']
Q3U2G2,['Q3U2G2_MOUSE']
Q3U2M9,['Q3U2M9_MOUSE']
Q3U2X9,['Q3U2X9_MOUSE']
Q3U3D3,['Q3U3D3_MOUSE']
Q3U3F6,['Q3U3F6_MOUSE']
Q3U3P4,['Q3U3P4_MOUSE']
Q3U3T6,['Q3U3T6_MOUSE']
Q3U3Z4,['Q3U3Z4_MOUSE']
Q3U484,['Q3U484_MOUSE']
Q3U4C8,['Q3U4C8_MOUSE']
Q3U4F0,['Q3U4F0_MOUSE']
Q3U4K3,['Q3U4K3_MOUSE']
Q3U4P3,['Q3U4P3_MOUSE']
Q3U4P6,['Q3U4P6_MOUSE']
Q3U4W8,['Q3U4W8_MOUSE']
Q3U5L3,['Q3U5L3_MOUSE']
Q3U617,['Q3U617_MOUSE']
Q3U6C5,['Q3U6C5_MOUSE']
Q3U6D2,['Q3U6D2_MOUSE']
Q3U6D7,['Q3U6D7_MOUSE']
Q3U6K9,['Q3U6K9_MOUSE']
Q3U6U7,['Q3U6U7_MOUSE']
Q3U6X6,['Q3U6X6_MOUSE']
Q3U6Z1,['Q3U6Z1_MOUSE']
Q3U7E0,['Q3U7E0_MOUSE']
Q3U7K4,['Q3U7K4_MOUSE']
Q3U804,['Q3U804_MOUSE']
Q3U827,['RN180_MOUSE']
Q3U890,['Q3U890_MOUSE']
Q3U8F0,['Q3U8F0_MOUSE']
Q3U8N1,['Q3U8N1_MOUSE']
Q3U8R9,['Q3U8R9_MOUSE']
Q3U920,['Q3U920_MOUSE']
Q3U931,['Q3U931_MOUSE']
Q3U9A8,['Q3U9A8_MOUSE']
Q3U9D4,['Q3U9D4_MOUSE']
Q3U9G3,['Q3U9G3_MOUSE']
Q3U9U9,['Q3U9U9_MOUSE']
Q3UA17,['Q3UA17_MOUSE']
Q3UB60,['Q3UB60_MOUSE']
Q3UBA0,['Q3UBA0_MOUSE']
Q3UBA7,['Q3UBA7_MOUSE']
Q3UBF0,['Q3UBF0_MOUSE']
Q3UBL3,['Q3UBL3_MOUSE']
Q3UBN8,['Q3UBN8_MOUSE']
Q3UBT6,['Q3UBT6_MOUSE']
Q3UBW3,['Q3UBW3_MOUSE']
Q3UCF7,['Q3UCF7_MOUSE']
Q3UDA7,['Q3UDA7_MOUSE']
Q3UDB1,['Q3UDB1_MOUSE']
Q3UDD3,['Q3UDD3_MOUSE']
Q3UDN8,['Q3UDN8_MOUSE']
Q3UDQ7,['Q3UDQ7_MOUSE']
Q3UDR2,['Q3UDR2_MOUSE']
Q3UDY9,['Q3UDY9_MOUSE']
Q3UE86,['Q3UE86_MOUSE']
Q3UE99,['Q3UE99_MOUSE']
Q3UEK3,['Q3UEK3_MOUSE']
Q3UEN0,['Q3UEN0_MOUSE']
Q3UEQ1,['Q3UEQ1_MOUSE']
Q3UF58,['Q3UF58_MOUSE']
Q3UF95,['Q3UF95_MOUSE']
Q3UFQ5,['Q3UFQ5_MOUSE']
Q3UG14,['Q3UG14_MOUSE']
Q3UG51,['Q3UG51_MOUSE']
Q3UGB2,['Q3UGB2_MOUSE']
Q3UGB3,['Q3UGB3_MOUSE']
Q3UGI7,['Q3UGI7_MOUSE']
Q3UGK7,['Q3UGK7_MOUSE']
Q3UGL3,['Q3UGL3_MOUSE']
Q3UGN9,['Q3UGN9_MOUSE']
Q3UGZ2,['Q3UGZ2_MOUSE']
Q3UGZ4,['Q3UGZ4_MOUSE']
Q3UH19,['Q3UH19_MOUSE']
Q3UID0,['Q3UID0_MOUSE']
Q3UJK6,['Q3UJK6_MOUSE']
Q3UJL7,['Q3UJL7_MOUSE']
Q3UJQ2,['Q3UJQ2_MOUSE']
Q3UJQ9,['Q3UJQ9_MOUSE']
Q3UJW9,['Q3UJW9_MOUSE']
Q3UK06,['Q3UK06_MOUSE']
Q3UK08,['Q3UK08_MOUSE']
Q3UK68,['Q3UK68_MOUSE']
Q3UK81,['Q3UK81_MOUSE']
Q3UL78,['Q3UL78_MOUSE']
Q3ULB0,['Q3ULB0_MOUSE']
Q3ULT7,['Q3ULT7_MOUSE']
Q3UM23,['Q3UM23_MOUSE']
Q3UMW7,['MAPK3_MOUSE']
Q3UN04,['UBP30_MOUSE']
Q3UN28,['Q3UN28_MOUSE']
Q3UNN1,['Q3UNN1_MOUSE']
Q3UP40,['Q3UP40_MOUSE']
Q3UQD0,['Q3UQD0_MOUSE']
Q3UQH3,['Q3UQH3_MOUSE']
Q3UQM5,['Q3UQM5_MOUSE']
Q3URM4,['Q3URM4_MOUSE']
Q3URZ9,['Q3URZ9_MOUSE']
Q3USC3,['Q3USC3_MOUSE']
Q3USC7,['Q3USC7_MOUSE']
Q3USJ2,['Q3USJ2_MOUSE']
Q3UTC0,['Q3UTC0_MOUSE']
Q3UTI7,['Q3UTI7_MOUSE']
Q3UTV3,['Q3UTV3_MOUSE']
Q3UU34,['Q3UU34_MOUSE']
Q3UUF0,['Q3UUF0_MOUSE']
Q3UUF8,['AN34B_MOUSE']
Q3UUU4,['Q3UUU4_MOUSE']
Q3UVI9,['Q3UVI9_MOUSE']
Q3UVR0,['Q3UVR0_MOUSE']
Q3UVW2,['Q3UVW2_MOUSE']
Q3UWP8,['Q3UWP8_MOUSE']
Q3UWS9,['Q3UWS9_MOUSE']
Q3UWW4,['Q3UWW4_MOUSE']
Q3UXH8,['Q3UXH8_MOUSE']
Q3UXI9,['Q3UXI9_MOUSE']
Q3UXY8,['Q3UXY8_MOUSE']
Q3UY58,['Q3UY58_MOUSE']
Q3UYB8,['Q3UYB8_MOUSE']
Q3UYN2,['Q3UYN2_MOUSE']
Q3UZJ4,['Q3UZJ4_MOUSE']
Q3V028,['Q3V028_MOUSE']
Q3V0K7,['Q3V0K7_MOUSE']
Q3V0Z9,['Q3V0Z9_MOUSE']
Q3V159,['Q3V159_MOUSE']
Q3V1J1,['Q3V1J1_MOUSE']
Q3V1M8,['Q3V1M8_MOUSE']
Q3V1R3,['Q3V1R3_MOUSE']
Q3V1Z7,['Q3V1Z7_MOUSE']
Q3V222,['Q3V222_MOUSE']
Q3V2R9,['Q3V2R9_MOUSE']
Q3V2T7,['Q3V2T7_MOUSE']
Q3V2X2,['Q3V2X2_MOUSE']
Q3V386,['Q3V386_MOUSE']
Q3V493,['Q3V493_MOUSE']
Q3V4D2,['Q3V4D2_MOUSE']
Q3ZB60,['Q3ZB60_MOUSE']
Q45TP8,['Q45TP8_MOUSE']
Q45VK5,['Q45VK5_MOUSE']
Q498A7,['Q498A7_MOUSE']
Q4FE56,['Q4FE56_MOUSE']
Q4FJQ2,['Q4FJQ2_MOUSE']
Q4FJZ2,['Q4FJZ2_MOUSE']
Q4FZG5,['Q4FZG5_MOUSE']
Q4G0F8,['UBN1_MOUSE']
Q4JJC0,['Q4JJC0_MOUSE']
Q4VA91,['Q4VA91_MOUSE']
Q4VA93,['Q4VA93_MOUSE']
Q4VBF8,['Q4VBF8_MOUSE']
Q4VBG2,['Q4VBG2_MOUSE']
Q4W8U9,['Q4W8U9_MOUSE']
Q50HX3,['Q50HX3_MOUSE']
Q52KF7,['Q52KF7_MOUSE']
Q53VP8,['Q53VP8_MOUSE']
Q545F8,['Q545F8_MOUSE']
Q547J4,['Q547J4_MOUSE']
Q561M1,['Q561M1_MOUSE']
Q571D4,['Q571D4_MOUSE']
Q58E39,['Q58E39_MOUSE']
Q5D0A4,['Q5D0A4_MOUSE']
Q5DTI3,['Q5DTI3_MOUSE']
Q5DTK0,['Q5DTK0_MOUSE']
Q5EBX5,['Q5EBX5_MOUSE']
Q5F258,['Q5F258_MOUSE']
Q5F2C5,['Q5F2C5_MOUSE']
Q5I0W6,['Q5I0W6_MOUSE']
Q5M9L1,['Q5M9L1_MOUSE']
Q5RKP0,['Q5RKP0_MOUSE']
Q5RKP3,['Q5RKP3_MOUSE']
Q5RKP4,['Q5RKP4_MOUSE']
Q5RL55,['Q5RL55_MOUSE']
Q5SPA9,['Q5SPA9_MOUSE']
Q5SS83,['Q5SS83_MOUSE']
Q5SSP3,['Q5SSP3_MOUSE']
Q5SUV9,['Q5SUV9_MOUSE']
Q5SV54,['Q5SV54_MOUSE']
Q5SVG5,['Q5SVG5_MOUSE']
Q5SVW9,['Q5SVW9_MOUSE']
Q5SW88,['Q5SW88_MOUSE']
Q5SX46,['Q5SX46_MOUSE']
Q5SX49,['Q5SX49_MOUSE']
Q5SXA5,['Q5SXA5_MOUSE']
Q5Y5T1,['ZDH20_MOUSE']
Q60977,['Q60977_MOUSE']
Q61275,['Q61275_MOUSE']
Q61578,['ADRO_MOUSE']
Q61640,['Q61640_MOUSE']
Q61681,['Q61681_MOUSE']
Q61829,['Q61829_MOUSE']
Q61833,['Q61833_MOUSE']
Q62084,['PP14B_MOUSE']
Q63ZW9,['Q63ZW9_MOUSE']
Q640N2,['AR13B_MOUSE']
Q642I5,['Q642I5_MOUSE']
Q64337,['SQSTM_MOUSE']
Q66JU1,['Q66JU1_MOUSE']
Q66JW9,['Q66JW9_MOUSE']
Q684J2,['Q684J2_MOUSE']
Q69Z33,['Q69Z33_MOUSE']
Q69Z99,['ZN512_MOUSE']
Q6A090,['Q6A090_MOUSE']
Q6A099,['Q6A099_MOUSE']
Q6A0A2,['LAR4B_MOUSE']
Q6A0D9,['Q6A0D9_MOUSE']
Q6F5F1,['Q6F5F1_MOUSE']
Q6GQT3,['Q6GQT3_MOUSE']
Q6GU23,['Q6GU23_MOUSE']
Q6IRT4,['Q6IRT4_MOUSE']
Q6NS54,['Q6NS54_MOUSE']
Q6NSU3,['GL8D1_MOUSE']
Q6NV63,['Q6NV63_MOUSE']
Q6NV85,['Q6NV85_MOUSE']
Q6NXX6,['Q6NXX6_MOUSE']
Q6NXX7,['Q6NXX7_MOUSE']
Q6P1B9,['Q6P1B9_MOUSE']
Q6P1G0,['HEAT6_MOUSE']
Q6P3E6,['Q6P3E6_MOUSE']
Q6P8M4,['Q6P8M4_MOUSE']
Q6P904,['Q6P904_MOUSE']
Q6P9L9,['Q6P9L9_MOUSE']
Q6PAP2,['Q6PAP2_MOUSE']
Q6PB52,['Q6PB52_MOUSE']
Q6PB94,['Q6PB94_MOUSE']
Q6PB99,['Q6PB99_MOUSE']
Q6PCX4,['Q6PCX4_MOUSE']
Q6PD18,['Q6PD18_MOUSE']
Q6PD32,['Q6PD32_MOUSE']
Q6PDB8,['Q6PDB8_MOUSE']
Q6PDK8,['DTX4_MOUSE']
Q6PDS4,['Q6PDS4_MOUSE']
Q6PDS5,['Q6PDS5_MOUSE']
Q6PE05,['Q6PE05_MOUSE']
Q6PE78,['Q6PE78_MOUSE']
Q6PFB1,['Q6PFB1_MOUSE']
Q6PG70,['Q6PG70_MOUSE']
Q6PGG6,['GNL3L_MOUSE']
Q6PHM1,['Q6PHM1_MOUSE']
Q6PJ91,['Q6PJ91_MOUSE']
Q6PKB1,['Q6PKB1_MOUSE']
Q6RFS9,['Q6RFS9_MOUSE']
Q6TNG5,['Q6TNG5_MOUSE']
Q6ZPF7,['Q6ZPF7_MOUSE']
Q6ZPH8,['Q6ZPH8_MOUSE']
Q6ZPP3,['Q6ZPP3_MOUSE']
Q6ZPX7,['Q6ZPX7_MOUSE']
Q6ZQ14,['Q6ZQ14_MOUSE']
Q6ZQ33,['Q6ZQ33_MOUSE']
Q6ZQI3,['MLEC_MOUSE']
Q6ZQJ2,['Q6ZQJ2_MOUSE']
Q71RI9,['KAT3_MOUSE']
Q76KB5,['Q76KB5_MOUSE']
Q78ED8,['Q78ED8_MOUSE']
Q7TMI0,['Q7TMI0_MOUSE']
Q7TMN5,['Q7TMN5_MOUSE']
Q7TN11,['Q7TN11_MOUSE']
Q7TN16,['HHIP_MOUSE']
Q7TNG4,['Q7TNG4_MOUSE']
Q7TPM8,['Q7TPM8_MOUSE']
Q7TR10,['Q7TR10_MOUSE']
Q7TRB8,['Q7TRB8_MOUSE']
Q7TRT1,['Q7TRT1_MOUSE']
Q7TSE6,['ST38L_MOUSE']
Q80TG5,['Q80TG5_MOUSE']
Q80TQ3,['Q80TQ3_MOUSE']
Q80TX7,['Q80TX7_MOUSE']
Q80U54,['Q80U54_MOUSE']
Q80U79,['Q80U79_MOUSE']
Q80UP1,['Q80UP1_MOUSE']
Q80UT3,['Q80UT3_MOUSE']
Q80WG5,['LRC8A_MOUSE']
Q80X81,['Q80X81_MOUSE']
Q80YW7,['Q80YW7_MOUSE']
Q80Z09,['Q80Z09_MOUSE']
Q80ZP3,['Q80ZP3_MOUSE']
Q80ZT4,['Q80ZT4_MOUSE']
Q80ZV3,['Q80ZV3_MOUSE']
Q811B2,['Q811B2_MOUSE']
Q8BGH4,['REEP1_MOUSE']
Q8BH80,['Q8BH80_MOUSE']
Q8BH99,['Q8BH99_MOUSE']
Q8BHK3,['S36A2_MOUSE']
Q8BI80,['Q8BI80_MOUSE']
Q8BIL8,['Q8BIL8_MOUSE']
Q8BJX0,['Q8BJX0_MOUSE']
Q8BKE0,['Q8BKE0_MOUSE']
Q8BKH0,['Q8BKH0_MOUSE']
Q8BKJ2,['Q8BKJ2_MOUSE']
Q8BKK2,['Q8BKK2_MOUSE']
Q8BKS6,['Q8BKS6_MOUSE']
Q8BKW6,['Q8BKW6_MOUSE']
Q8BL94,['Q8BL94_MOUSE']
Q8BLR0,['Q8BLR0_MOUSE']
Q8BLS4,['Q8BLS4_MOUSE']
Q8BM29,['Q8BM29_MOUSE']
Q8BMT4,['LRC33_MOUSE']
Q8BNA5,['Q8BNA5_MOUSE']
Q8BNZ5,['Q8BNZ5_MOUSE']
Q8BPA1,['Q8BPA1_MOUSE']
Q8BPF4,['Q8BPF4_MOUSE']
Q8BPI6,['Q8BPI6_MOUSE']
Q8BPV5,['Q8BPV5_MOUSE']
Q8BPV9,['Q8BPV9_MOUSE']
Q8BPW9,['Q8BPW9_MOUSE']
Q8BQL7,['Q8BQL7_MOUSE']
Q8BQY0,['Q8BQY0_MOUSE']
Q8BR89,['Q8BR89_MOUSE']
Q8BRA9,['Q8BRA9_MOUSE']
Q8BRB6,['Q8BRB6_MOUSE']
Q8BRQ9,['Q8BRQ9_MOUSE']
Q8BS04,['Q8BS04_MOUSE']
Q8BS79,['Q8BS79_MOUSE']
Q8BSB5,['Q8BSB5_MOUSE']
Q8BT15,['Q8BT15_MOUSE']
Q8BTA2,['Q8BTA2_MOUSE']
Q8BTG7,['NDRG4_MOUSE']
Q8BTK1,['Q8BTK1_MOUSE']
Q8BTU5,['Q8BTU5_MOUSE']
Q8BTU6,['Q8BTU6_MOUSE']
Q8BTY3,['Q8BTY3_MOUSE']
Q8BUT2,['Q8BUT2_MOUSE']
Q8BV79,['TRNK1_MOUSE']
Q8BVT6,['PP2D1_MOUSE']
Q8BWQ9,['Q8BWQ9_MOUSE']
Q8BWS6,['Q8BWS6_MOUSE']
Q8BWX1,['Q8BWX1_MOUSE']
Q8BXH1,['Q8BXH1_MOUSE']
Q8BXT3,['Q8BXT3_MOUSE']
Q8BY79,['S35G1_MOUSE']
Q8BYH6,['Q8BYH6_MOUSE']
Q8BYQ0,['Q8BYQ0_MOUSE']
Q8BYS1,['Q8BYS1_MOUSE']
Q8BZC2,['Q8BZC2_MOUSE']
Q8BZG2,['Q8BZG2_MOUSE']
Q8C000,['Q8C000_MOUSE']
Q8C027,['Q8C027_MOUSE']
Q8C048,['Q8C048_MOUSE']
Q8C0C9,['Q8C0C9_MOUSE']
Q8C0S5,['Q8C0S5_MOUSE']
Q8C1L7,['Q8C1L7_MOUSE']
Q8C1T5,['Q8C1T5_MOUSE']
Q8C1X1,['Q8C1X1_MOUSE']
Q8C1Y3,['Q8C1Y3_MOUSE']
Q8C1Z9,['Q8C1Z9_MOUSE']
Q8C2K0,['Q8C2K0_MOUSE']
Q8C2Q8,['Q8C2Q8_MOUSE']
Q8C391,['Q8C391_MOUSE']
Q8C3C8,['Q8C3C8_MOUSE']
Q8C458,['Q8C458_MOUSE']
Q8C4C7,['Q8C4C7_MOUSE']
Q8C4J2,['Q8C4J2_MOUSE']
Q8C4N8,['Q8C4N8_MOUSE']
Q8C5A0,['Q8C5A0_MOUSE']
Q8C5J1,['Q8C5J1_MOUSE']
Q8C605,['Q8C605_MOUSE']
Q8C7C4,['Q8C7C4_MOUSE']
Q8C7D7,['Q8C7D7_MOUSE']
Q8C7N5,['Q8C7N5_MOUSE']
Q8C845,['Q8C845_MOUSE']
Q8C872,['Q8C872_MOUSE']
Q8C8N0,['Q8C8N0_MOUSE']
Q8C8T6,['Q8C8T6_MOUSE']
Q8C8Z6,['Q8C8Z6_MOUSE']
Q8C943,['Q8C943_MOUSE']
Q8CA90,['Q8CA90_MOUSE']
Q8CAD1,['Q8CAD1_MOUSE']
Q8CAF8,['Q8CAF8_MOUSE']
Q8CBN6,['Q8CBN6_MOUSE']
Q8CBN9,['Q8CBN9_MOUSE']
Q8CBQ4,['Q8CBQ4_MOUSE']
Q8CC13,['Q8CC13_MOUSE']
Q8CCI5,['RYBP_MOUSE']
Q8CD20,['Q8CD20_MOUSE']
Q8CD39,['Q8CD39_MOUSE']
Q8CD56,['Q8CD56_MOUSE']
Q8CD96,['Q8CD96_MOUSE']
Q8CDE3,['Q8CDE3_MOUSE']
Q8CDG7,['Q8CDG7_MOUSE']
Q8CDI3,['Q8CDI3_MOUSE']
Q8CE88,['Q8CE88_MOUSE']
Q8CF81,['Q8CF81_MOUSE']
Q8CFL8,['ZSWM3_MOUSE']
Q8CFR5,['Q8CFR5_MOUSE']
Q8CFV4,['NRN1_MOUSE']
Q8CGN2,['BCOR_MOUSE']
Q8CHE4,['PHLP1_MOUSE']
Q8CHZ1,['Q8CHZ1_MOUSE']
Q8CII0,['ZBT8B_MOUSE']
Q8CIZ8,['VWF_MOUSE']
Q8JZM8,['MUC4_MOUSE']
Q8JZR2,['Q8JZR2_MOUSE']
Q8K036,['Q8K036_MOUSE']
Q8K0A3,['Q8K0A3_MOUSE']
Q8K0J8,['Q8K0J8_MOUSE']
Q8K173,['Q8K173_MOUSE']
Q8K176,['Q8K176_MOUSE']
Q8K1M3,['Q8K1M3_MOUSE']
Q8K1S4,['UNC5A_MOUSE']
Q8K215,['LYRM4_MOUSE']
Q8K258,['Q8K258_MOUSE']
Q8K278,['Q8K278_MOUSE']
Q8K2H3,['FA13B_MOUSE']
Q8K2S8,['Q8K2S8_MOUSE']
Q8K2Y7,['RM47_MOUSE']
Q8K3M5,['CABL2_MOUSE']
Q8K3N1,['Q8K3N1_MOUSE']
Q8K448,['ABCA5_MOUSE']
Q8K4Q7,['CERK1_MOUSE']
Q8K5D8,['Q8K5D8_MOUSE']
Q8R0I4,['TM2D2_MOUSE']
Q8R0M2,['Q8R0M2_MOUSE']
Q8R1P3,['Q8R1P3_MOUSE']
Q8R3D1,['TBC13_MOUSE']
Q8R3X4,['Q8R3X4_MOUSE']
Q8R3X7,['Q8R3X7_MOUSE']
Q8R582,['Q8R582_MOUSE']
Q8VC94,['Q8VC94_MOUSE']
Q8VCK2,['Q8VCK2_MOUSE']
Q8VCL5,['S17A9_MOUSE']
Q8VCR4,['Q8VCR4_MOUSE']
Q8VCZ1,['Q8VCZ1_MOUSE']
Q8VDG7,['PAFA2_MOUSE']
Q8VED4,['Q8VED4_MOUSE']
Q8VEI6,['Q8VEI6_MOUSE']
Q8VG09,['OL502_MOUSE']
Q8VG37,['Q8VG37_MOUSE']
Q8VGU2,['Q8VGU2_MOUSE']
Q8VGX5,['Q8VGX5_MOUSE']
Q8VHL0,['UT1_MOUSE']
Q8VI93,['OAS3_MOUSE']
Q8VIM9,['IRGQ_MOUSE']
Q91V35,['Q91V35_MOUSE']
Q91VA7,['Q91VA7_MOUSE']
Q91W09,['Q91W09_MOUSE']
Q91W97,['HKDC1_MOUSE']
Q91X43,['SH319_MOUSE']
Q91XE0,['GLYAT_MOUSE']
Q91XQ5,['CHSTF_MOUSE']
Q91XX4,['Q91XX4_MOUSE']
Q91Y95,['Q91Y95_MOUSE']
Q91YT9,['Q91YT9_MOUSE']
Q91YW2,['Q91YW2_MOUSE']
Q91ZJ7,['Q91ZJ7_MOUSE']
Q921B2,['Q921B2_MOUSE']
Q921L7,['HEMK1_MOUSE']
Q921R2,['Q921R2_MOUSE']
Q921Z9,['Q921Z9_MOUSE']
Q922I0,['Q922I0_MOUSE']
Q922Y1,['UBXN1_MOUSE']
Q922Z3,['Q922Z3_MOUSE']
Q923S9,['RAB30_MOUSE']
Q99JB6,['FOXP3_MOUSE']
Q99JL6,['Q99JL6_MOUSE']
Q99JX8,['Q99JX8_MOUSE']
Q99K70,['RRAGC_MOUSE']
Q99KC3,['Q99KC3_MOUSE']
Q99KF4,['Q99KF4_MOUSE']
Q99KG8,['Q99KG8_MOUSE']
Q99KH1,['Q99KH1_MOUSE']
Q99KJ4,['Q99KJ4_MOUSE']
Q99KP1,['Q99KP1_MOUSE']
Q99KR1,['Q99KR1_MOUSE']
Q99L88,['SNTB1_MOUSE']
Q99LL6,['Q99LL6_MOUSE']
Q99N15,['Q99N15_MOUSE']
Q99ND0,['Q99ND0_MOUSE']
Q99NN8,['Q99NN8_MOUSE']
Q9CQB0,['Q9CQB0_MOUSE']
Q9CQB4,['Q9CQB4_MOUSE']
Q9CQM4,['Q9CQM4_MOUSE']
Q9CQP7,['Q9CQP7_MOUSE']
Q9CR99,['Q9CR99_MOUSE']
Q9CS24,['Q9CS24_MOUSE']
Q9CT23,['Q9CT23_MOUSE']
Q9CTG1,['Q9CTG1_MOUSE']
Q9CTT4,['Q9CTT4_MOUSE']
Q9CTW3,['Q9CTW3_MOUSE']
Q9CV53,['Q9CV53_MOUSE']
Q9CV67,['Q9CV67_MOUSE']
Q9CV72,['Q9CV72_MOUSE']
Q9CVH3,['Q9CVH3_MOUSE']
Q9CVX1,['Q9CVX1_MOUSE']
Q9CVY8,['Q9CVY8_MOUSE']
Q9CW88,['Q9CW88_MOUSE']
Q9CW99,['Q9CW99_MOUSE']
Q9CWE1,['Q9CWE1_MOUSE']
Q9CX10,['Q9CX10_MOUSE']
Q9CXG9,['PHF19_MOUSE']
Q9CXS2,['Q9CXS2_MOUSE']
Q9D034,['Q9D034_MOUSE']
Q9D096,['Q9D096_MOUSE']
Q9D0J2,['Q9D0J2_MOUSE']
Q9D0J4,['ARL2_MOUSE']
Q9D0L4,['ADCK1_MOUSE']
Q9D2R6,['COA3_MOUSE']
Q9D328,['TM35A_MOUSE']
Q9D3U4,['Q9D3U4_MOUSE']
Q9D571,['Q9D571_MOUSE']
Q9D699,['Q9D699_MOUSE']
Q9D6A3,['Q9D6A3_MOUSE']
Q9D6G1,['Q9D6G1_MOUSE']
Q9D6K2,['Q9D6K2_MOUSE']
Q9D8I2,['P2Y13_MOUSE']
Q9D8W6,['Q9D8W6_MOUSE']
Q9D956,['MALD3_MOUSE']
Q9D9C1,['Q9D9C1_MOUSE']
Q9DA32,['SUN5_MOUSE']
Q9DAJ0,['Q9DAJ0_MOUSE']
Q9DBH2,['Q9DBH2_MOUSE']
Q9DBV8,['Q9DBV8_MOUSE']
Q9DBX3,['SUSD2_MOUSE']
Q9EP78,['CHST7_MOUSE']
Q9EP83,['Q9EP83_MOUSE']
Q9ERU0,['Q9ERU0_MOUSE']
Q9ESL8,['FGF16_MOUSE']
Q9ESM3,['HPLN2_MOUSE']
Q9EST1,['GSDMA_MOUSE']
Q9ESW6,['Q9ESW6_MOUSE']
Q9ESY3,['Q9ESY3_MOUSE']
Q9JIH4,['Q9JIH4_MOUSE']
Q9JJD8,['Q9JJD8_MOUSE']
Q9JL08,['Q9JL08_MOUSE']
Q9JL76,['Q9JL76_MOUSE']
Q9JLB2,['MPP5_MOUSE']
Q9JM98,['WRP73_MOUSE']
Q9JME4,['Q9JME4_MOUSE']
Q9JMF0,['Q9JMF0_MOUSE']
Q9QZH6,['ECSIT_MOUSE']
Q9R001,['ATS5_MOUSE']
Q9R1R9,['Q9R1R9_MOUSE']
Q9WUB0,['HOIL1_MOUSE']
Q9WUT8,['Q9WUT8_MOUSE']
Q9WUZ9,['ENTP5_MOUSE']
Q9WVA3,['BUB3_MOUSE']
Q9WVS5,['Q9WVS5_MOUSE']
Q9Z0Y7,['IRS4_MOUSE']
Q9Z1M7,['LARG1_MOUSE']
Q9Z1R9,['Q9Z1R9_MOUSE']
Q9Z1U4,['Q9Z1U4_MOUSE']
R7RU63,['R7RU63_MOUSE']
S4R1C4,['S4R1C4_MOUSE']
S4R1D4,['S4R1D4_MOUSE']
S4R1E5,['S4R1E5_MOUSE']
S4R1U9,['S4R1U9_MOUSE']
S4R1X1,['S4R1X1_MOUSE']
S4R223,['S4R223_MOUSE']
S4R238,['S4R238_MOUSE']
