Uniprot Entry,Accession Name
P0C027,P0C027_MOUSE
P42736,P42736_MOUSE
P0C0S5,P0C0S5_MOUSE
Q8R3W2,Q8R3W2_MOUSE
Q8VHQ9,Q8VHQ9_MOUSE
Q641P0,Q641P0_MOUSE
D3YVF0,D3YVF0_MOUSE
A2ARS0,A2ARS0_MOUSE
A8MVX0,A8MVX0_MOUSE
P83916,P83916_MOUSE
Q8BWD8,Q8BWD8_MOUSE
P56545,P56545_MOUSE
Q8JZM4,Q8JZM4_MOUSE
A0A0J9YTZ0,A0A0J9YTZ0_MOUSE
P48193,P48193_MOUSE
O88277,O88277_MOUSE
P21333,P21333_MOUSE
A2AQX6,A2AQX6_MOUSE
A2AQX6,A2AQX6_MOUSE
B4IJG7,B4IJG7_MOUSE
P19493,P19493_MOUSE
P23385,P23385_MOUSE
O49596,O49596_MOUSE
Q15651,Q15651_MOUSE
B5TVM2,B5TVM2_MOUSE
Q5DU31,Q5DU31_MOUSE
P85094,P85094_MOUSE
B8PYG1,B8PYG1_MOUSE
P0A9L5,P0A9L5_MOUSE
A0A0R4IKJ1,A0A0R4IKJ1_MOUSE
O00408,O00408_MOUSE
Q07722,Q07722_MOUSE
O43660,O43660_MOUSE
Q8VHQ3,Q8VHQ3_MOUSE
Q69ZK0,Q69ZK0_MOUSE
O35449,O35449_MOUSE
Q0IHU9,Q0IHU9_MOUSE
O75475,O75475_MOUSE
O60216,O60216_MOUSE
Q1JQC5,Q1JQC5_MOUSE
P13731,P13731_MOUSE
D3YZU1,D3YZU1_MOUSE
O57474,O57474_MOUSE
C5MK33,C5MK33_MOUSE
F1RBN2,F1RBN2_MOUSE
P11277,P11277_MOUSE
B0S6J3,B0S6J3_MOUSE
Q5JRI3,O75494_MOUSE
Q2HJB8,Q2HJB8_MOUSE
Q0VFV6,Q0VFV6_MOUSE
P14731,P14731_MOUSE
O89086,O89086_MOUSE
P51858,P51858_MOUSE
D4A3K5,D4A3K5_MOUSE
Q8CGP0,Q8CGP0_MOUSE
Q9D2U9,Q9D2U9_MOUSE
Q16777,Q16777_MOUSE
