Accession Name
ALDOA_MOUSE
LDHB_MOUSE
ACTB_MOUSE
TCPE_MOUSE
TBA4A_MOUSE
TBB2A_MOUSE
AMPH_MOUSE
CYC_MOUSE
GPDM_MOUSE
HNRPK_MOUSE
PRDX6_MOUSE
SODM_MOUSE
GSTM1_MOUSE
CANB1_MOUSE
TBA1B_MOUSE
CALR_MOUSE
ENOG_MOUSE
TBB3_MOUSE
IDH3A_MOUSE
NFM_MOUSE
TPIS_MOUSE
DDAH1_MOUSE
ENOA_MOUSE
TBB2B_MOUSE
TCTP_MOUSE
ACON_MOUSE
PRDX2_MOUSE
DCTN2_MOUSE
1433G_MOUSE
GLNA_MOUSE
MDHM_MOUSE
VATA_MOUSE
PYC_MOUSE
NDUS2_MOUSE
PHB_MOUSE
QCR1_MOUSE
PDIA3_MOUSE
NDUAA_MOUSE
PRVA_MOUSE
1433Z_MOUSE
GRP78_MOUSE
NSF_MOUSE
CALB1_MOUSE
KCRU_MOUSE
CH60_MOUSE
1433E_MOUSE
NFL_MOUSE
ALDOC_MOUSE
DPYL2_MOUSE
ATPB_MOUSE
ANXA5_MOUSE
HSP7C_MOUSE
COX5A_MOUSE
DUS3_MOUSE
ATPA_MOUSE
ODP2_MOUSE
TCPB_MOUSE
SETD7_MOUSE
NFH_MOUSE
PGAM1_MOUSE
PIPNA_MOUSE
PLPP_MOUSE
SCRN1_MOUSE
CALB2_MOUSE
SODC_MOUSE
TEBP_MOUSE
KCRB_MOUSE
AINX_MOUSE
TBB5_MOUSE
ERP29_MOUSE
SPTN1_MOUSE
AT1A3_MOUSE
AT1A2_MOUSE
VDAC1_MOUSE
SPTB2_MOUSE
AT1A1_MOUSE
STXB1_MOUSE
CLH1_MOUSE
ITPR1_MOUSE
ANK2_MOUSE
SYN1_MOUSE
MAP1B_MOUSE
MYPR_MOUSE
KPYM_MOUSE
MARCS_MOUSE
DYN1_MOUSE
HS90A_MOUSE
HS90B_MOUSE
AT2B2_MOUSE
UBA1_MOUSE
MTAP2_MOUSE
SNAB_MOUSE
ACTH_MOUSE
H2B1F_MOUSE
TBB4B_MOUSE
DYHC1_MOUSE
HBA_MOUSE
1433T_MOUSE
MBP_MOUSE
ACTBL_MOUSE
MYH10_MOUSE
HXK1_MOUSE
CPLX1_MOUSE
TBB4A_MOUSE
PGK1_MOUSE
E41L3_MOUSE
PGM1_MOUSE
G3P_MOUSE
BSN_MOUSE
CN37_MOUSE
MAP1A_MOUSE
DHE3_MOUSE
CALM_MOUSE
H2B2E_MOUSE
EAA1_MOUSE
ATP5H_MOUSE
THIL_MOUSE
H4_MOUSE
AT2A2_MOUSE
ANK1_MOUSE
HBB1_MOUSE
ADDG_MOUSE
SYUB_MOUSE
GNAO_MOUSE
SNAA_MOUSE
PCLO_MOUSE
DPYL1_MOUSE
H12_MOUSE
CAPS1_MOUSE
EFHD2_MOUSE
LMNA_MOUSE
MAP6_MOUSE
PCP4_MOUSE
DPYL4_MOUSE
VGLU1_MOUSE
STX1B_MOUSE
AP180_MOUSE
GLSK_MOUSE
MYO5A_MOUSE
PEBP1_MOUSE
CPNS1_MOUSE
NDUS1_MOUSE
SYT2_MOUSE
VATB2_MOUSE
IMMT_MOUSE
GABT_MOUSE
ATPD_MOUSE
TBA8_MOUSE
TAU_MOUSE
AL1A1_MOUSE
VDAC2_MOUSE
CMC1_MOUSE
ODO1_MOUSE
FUS_MOUSE
GRP75_MOUSE
H2AW_MOUSE
LMNB1_MOUSE
BASP1_MOUSE
AP2B1_MOUSE
MOG_MOUSE
SFPQ_MOUSE
AKA12_MOUSE
K6PF_MOUSE
GDIA_MOUSE
MECP2_MOUSE
DMXL2_MOUSE
PLEC_MOUSE
DPYL3_MOUSE
CY1_MOUSE
ETFA_MOUSE
AP1B1_MOUSE
FAS_MOUSE
PTMS_MOUSE
ODPB_MOUSE
AT2A3_MOUSE
G6PI_MOUSE
CAPS2_MOUSE
CNTN1_MOUSE
HNRPL_MOUSE
EFTU_MOUSE
DCTN1_MOUSE
SNP25_MOUSE
RAB14_MOUSE
ENPL_MOUSE
GFAP_MOUSE
SH3G2_MOUSE
DLDH_MOUSE
ES1_MOUSE
HS12A_MOUSE
SUCA_MOUSE
MDHC_MOUSE
SYN2_MOUSE
KCC2B_MOUSE
DC1I2_MOUSE
HSP74_MOUSE
TENR_MOUSE
TKT_MOUSE
KCC4_MOUSE
HNRH1_MOUSE
HOME3_MOUSE
ADDA_MOUSE
CAH2_MOUSE
VDAC3_MOUSE
PACN1_MOUSE
HDGF_MOUSE
FUMH_MOUSE
GNAI2_MOUSE
SUCB1_MOUSE
ATPG_MOUSE
UCRI_MOUSE
RP3A_MOUSE
NDRG2_MOUSE
AATC_MOUSE
AATM_MOUSE
MOES_MOUSE
SV2A_MOUSE
CSKI1_MOUSE
HNRPU_MOUSE
BACH_MOUSE
EWS_MOUSE
K1967_MOUSE
WDR7_MOUSE
1433F_MOUSE
TERA_MOUSE
RS21_MOUSE
SYUA_MOUSE
PHB2_MOUSE
HECAM_MOUSE
ATP5J_MOUSE
PCBP2_MOUSE
PSA_MOUSE
ACBG1_MOUSE
H2A1H_MOUSE
EF1A2_MOUSE
MACF1_MOUSE
MMSA_MOUSE
CAZA2_MOUSE
PCBP1_MOUSE
AP2A2_MOUSE
DHPR_MOUSE
SHPS1_MOUSE
CAN2_MOUSE
TENA_MOUSE
NPTN_MOUSE
VIME_MOUSE
IDHG1_MOUSE
RS10_MOUSE
MATR3_MOUSE
RTN1_MOUSE
ATP5L_MOUSE
VAMP2_MOUSE
SIR2_MOUSE
NONO_MOUSE
MAG_MOUSE
1433B_MOUSE
PPIA_MOUSE
QCR7_MOUSE
OXR1_MOUSE
SCOT1_MOUSE
WBP2_MOUSE
PRDX5_MOUSE
CXA1_MOUSE
CISY_MOUSE
E41L1_MOUSE
ADT2_MOUSE
S12A5_MOUSE
PHYIP_MOUSE
CH10_MOUSE
EF1A1_MOUSE
SYNJ1_MOUSE
HNRH2_MOUSE
UBP5_MOUSE
SPTB1_MOUSE
IGSF8_MOUSE
NCAM1_MOUSE
ADT1_MOUSE
RAB3A_MOUSE
VPS35_MOUSE
AT1B1_MOUSE
QCR2_MOUSE
SC6A1_MOUSE
SYT1_MOUSE
DPYL5_MOUSE
SAHH2_MOUSE
TCPZ_MOUSE
TCPD_MOUSE
KAPCA_MOUSE
PSMD3_MOUSE
AP3B2_MOUSE
GDIB_MOUSE
HNRLL_MOUSE
RLA2_MOUSE
CAPZB_MOUSE
DHSB_MOUSE
IP3KA_MOUSE
NUCL_MOUSE
PSIP1_MOUSE
GNAI1_MOUSE
PHIPL_MOUSE
MYADM_MOUSE
UCHL1_MOUSE
GNAI3_MOUSE
AMPL_MOUSE
ACBP_MOUSE
KPCG_MOUSE
UBB_MOUSE
RAB10_MOUSE
AL1L1_MOUSE
RTN4_MOUSE
SYAC_MOUSE
IF4A2_MOUSE
PALM_MOUSE
GDIR1_MOUSE
COX41_MOUSE
WDR1_MOUSE
4F2_MOUSE
SV2B_MOUSE
AAK1_MOUSE
CAP2_MOUSE
BIN1_MOUSE
ARP2_MOUSE
TCPQ_MOUSE
ECH1_MOUSE
VPP1_MOUSE
DLG2_MOUSE
NSF1C_MOUSE
ADK_MOUSE
PURA_MOUSE
EF2_MOUSE
SEPT6_MOUSE
SHAN1_MOUSE
HS74L_MOUSE
SAHH3_MOUSE
ESTD_MOUSE
NFASC_MOUSE
DYN3_MOUSE
PRUNE_MOUSE
ATPO_MOUSE
ARF3_MOUSE
PYGB_MOUSE
LIS1_MOUSE
DC1I1_MOUSE
SEPT7_MOUSE
RL4_MOUSE
COX2_MOUSE
VATG2_MOUSE
H10_MOUSE
GRIN1_MOUSE
TCPG_MOUSE
GRID2_MOUSE
CHCH3_MOUSE
SYDC_MOUSE
SAFB1_MOUSE
PYGM_MOUSE
PDIA1_MOUSE
COF1_MOUSE
DHX9_MOUSE
TLN2_MOUSE
NRCAM_MOUSE
TAPT1_MOUSE
VATE1_MOUSE
IMPA1_MOUSE
TOM70_MOUSE
CALX_MOUSE
ALBU_MOUSE
CACB4_MOUSE
GRIA4_MOUSE
VAMP3_MOUSE
IF4H_MOUSE
PUF60_MOUSE
BIG3_MOUSE
ACSL6_MOUSE
GBRG2_MOUSE
IMB1_MOUSE
TAGL3_MOUSE
S4A4_MOUSE
MYL6_MOUSE
ANXA6_MOUSE
CADM4_MOUSE
SAHH_MOUSE
MTCH2_MOUSE
PP2BA_MOUSE
DLG4_MOUSE
GLOD4_MOUSE
ACTN4_MOUSE
DDB1_MOUSE
NUCKS_MOUSE
GSTP1_MOUSE
NDUV2_MOUSE
ARG33_MOUSE
SYNE1_MOUSE
HMGN5_MOUSE
DOCK9_MOUSE
CRK_MOUSE
MK01_MOUSE
MIA3_MOUSE
HNRPM_MOUSE
HPCL1_MOUSE
ELAV1_MOUSE
ECHA_MOUSE
RS3_MOUSE
RAB2A_MOUSE
C1QBP_MOUSE
NDUBB_MOUSE
G3BP2_MOUSE
FA49B_MOUSE
SKP1_MOUSE
CAZA1_MOUSE
AUHM_MOUSE
MARE2_MOUSE
ODO2_MOUSE
NDUBA_MOUSE
SYIM_MOUSE
TWF1_MOUSE
PDC6I_MOUSE
ROA3_MOUSE
CTNB1_MOUSE
ECHB_MOUSE
PPCE_MOUSE
ANK3_MOUSE
KCC2G_MOUSE
MPP2_MOUSE
ARC1A_MOUSE
A1AT2_MOUSE
MPP3_MOUSE
CAC1A_MOUSE
SRGP2_MOUSE
TCPA_MOUSE
PDXK_MOUSE
TOM22_MOUSE
CNTP2_MOUSE
NPM_MOUSE
LMNB2_MOUSE
ANLN_MOUSE
IDHC_MOUSE
PPR1B_MOUSE
CAND1_MOUSE
41_MOUSE
ARF5_MOUSE
HS105_MOUSE
TM163_MOUSE
LIN7A_MOUSE
PPCEL_MOUSE
KCC2A_MOUSE
SAC1_MOUSE
MADD_MOUSE
PSD3_MOUSE
TRIO_MOUSE
AN32A_MOUSE
NEDD4_MOUSE
VAPA_MOUSE
CSPG2_MOUSE
S12A2_MOUSE
LASP1_MOUSE
LPHN3_MOUSE
RPN2_MOUSE
ACLY_MOUSE
PP1R8_MOUSE
ODPA_MOUSE
EAA2_MOUSE
PRDX1_MOUSE
MRP_MOUSE
GELS_MOUSE
NNRD_MOUSE
H2AZ_MOUSE
CTNA2_MOUSE
IPP2_MOUSE
AKAP2_MOUSE
SEPT5_MOUSE
SCAM1_MOUSE
CSN7A_MOUSE
PDS5B_MOUSE
SAM50_MOUSE
FUBP2_MOUSE
CALU_MOUSE
KI21A_MOUSE
CENPV_MOUSE
DGKZ_MOUSE
VAMP1_MOUSE
2AAA_MOUSE
PSA3_MOUSE
ADA22_MOUSE
A1AT3_MOUSE
VINC_MOUSE
KCND2_MOUSE
SRC8_MOUSE
SEPT4_MOUSE
LGUL_MOUSE
ARF4_MOUSE
RALA_MOUSE
PSB1_MOUSE
SLK_MOUSE
CBR1_MOUSE
MK03_MOUSE
KIF5C_MOUSE
NDUS3_MOUSE
ES8L2_MOUSE
DHSA_MOUSE
THY1_MOUSE
DDX5_MOUSE
SEP11_MOUSE
IPYR_MOUSE
AIFM1_MOUSE
OCAD1_MOUSE
GLPK_MOUSE
GUAA_MOUSE
RBM14_MOUSE
NDUS4_MOUSE
OPA1_MOUSE
VIGLN_MOUSE
DDX6_MOUSE
UN13A_MOUSE
CKAP5_MOUSE
DECR_MOUSE
SGIP1_MOUSE
LC7L2_MOUSE
SRCN1_MOUSE
ARP3_MOUSE
PRP8_MOUSE
PROF1_MOUSE
XPO1_MOUSE
COMD5_MOUSE
PSD11_MOUSE
PPR17_MOUSE
HIP1R_MOUSE
TTYH1_MOUSE
TIM9_MOUSE
SYSC_MOUSE
FABP7_MOUSE
MFN2_MOUSE
S27A4_MOUSE
SFXN3_MOUSE
GRIA1_MOUSE
RFTN2_MOUSE
H2AY_MOUSE
HNRPF_MOUSE
THIKA_MOUSE
METK2_MOUSE
TM201_MOUSE
CSRP1_MOUSE
AQP4_MOUSE
PRS6A_MOUSE
AMPB_MOUSE
SCPDL_MOUSE
KCC2D_MOUSE
PSMD1_MOUSE
CLAP2_MOUSE
RAB7A_MOUSE
PP2AB_MOUSE
SEPT8_MOUSE
MYH9_MOUSE
H11_MOUSE
PGRC1_MOUSE
MP2K1_MOUSE
NBEA_MOUSE
IQEC2_MOUSE
DTNA_MOUSE
HP1B3_MOUSE
PAK1_MOUSE
FA63A_MOUSE
MPP6_MOUSE
DX39B_MOUSE
ITM2B_MOUSE
NDUA4_MOUSE
AP1M1_MOUSE
APOE_MOUSE
VATH_MOUSE
TMX3_MOUSE
PP2BB_MOUSE
GEPH_MOUSE
IF4E_MOUSE
PROF2_MOUSE
TWF2_MOUSE
ETFB_MOUSE
PRRT2_MOUSE
PPM1A_MOUSE
SC22B_MOUSE
RALY_MOUSE
NDUV1_MOUSE
RHOA_MOUSE
CNTP1_MOUSE
KIF1A_MOUSE
HDGR3_MOUSE
PCP2_MOUSE
MY18A_MOUSE
KAP2_MOUSE
STK24_MOUSE
NDRG3_MOUSE
SEPT3_MOUSE
G6PD1_MOUSE
ERLN2_MOUSE
MYH14_MOUSE
CSN4_MOUSE
CAH8_MOUSE
PHAG1_MOUSE
TALDO_MOUSE
THOP1_MOUSE
PPAC_MOUSE
PP1R7_MOUSE
AT12A_MOUSE
NT5C_MOUSE
THOC4_MOUSE
RUFY3_MOUSE
F10A1_MOUSE
LRP1_MOUSE
HPLN4_MOUSE
PPP5_MOUSE
AL3A2_MOUSE
PURA1_MOUSE
DREB_MOUSE
CADM3_MOUSE
CSPG5_MOUSE
SOGA3_MOUSE
PTBP2_MOUSE
SCN2B_MOUSE
TIF1B_MOUSE
MEPCE_MOUSE
RBMX_MOUSE
COF2_MOUSE
SAE2_MOUSE
USP9X_MOUSE
IF5A1_MOUSE
NDRG1_MOUSE
STRN3_MOUSE
SMAP_MOUSE
CHMP6_MOUSE
ITSN1_MOUSE
PURB_MOUSE
RAB1A_MOUSE
SMRC2_MOUSE
RL18_MOUSE
PI51C_MOUSE
EIF3L_MOUSE
ECHM_MOUSE
U520_MOUSE
MAT2B_MOUSE
DNJC5_MOUSE
VAT1L_MOUSE
SYNC_MOUSE
RCC1_MOUSE
COR1B_MOUSE
DYST_MOUSE
EF1B_MOUSE
SYVC_MOUSE
HMGB1_MOUSE
KINH_MOUSE
EHD1_MOUSE
LKHA4_MOUSE
UBFD1_MOUSE
CDS2_MOUSE
SAE1_MOUSE
TIM44_MOUSE
CAPR1_MOUSE
GNAS2_MOUSE
3HIDH_MOUSE
VISL1_MOUSE
BCLF1_MOUSE
TNIK_MOUSE
ROA2_MOUSE
S38A3_MOUSE
PI42B_MOUSE
ILEUA_MOUSE
PARK7_MOUSE
NDUA6_MOUSE
SYT12_MOUSE
TMX1_MOUSE
MINK1_MOUSE
SSDH_MOUSE
HSDL2_MOUSE
SERA_MOUSE
C1TC_MOUSE
H3C_MOUSE
MYO6_MOUSE
FLNA_MOUSE
ABI1_MOUSE
EMC1_MOUSE
BAG6_MOUSE
CYBP_MOUSE
6PGD_MOUSE
DCPS_MOUSE
RAB5C_MOUSE
DGKG_MOUSE
EIF3C_MOUSE
RMD3_MOUSE
LAP2B_MOUSE
HNRPQ_MOUSE
TPM3_MOUSE
SPRE_MOUSE
TMOD2_MOUSE
SNAG_MOUSE
NDUB8_MOUSE
RUVB2_MOUSE
MARE1_MOUSE
SMC1A_MOUSE
RAB5B_MOUSE
OSBP1_MOUSE
TLN1_MOUSE
BAX_MOUSE
ANXA2_MOUSE
PSB5_MOUSE
ASGL1_MOUSE
PROSC_MOUSE
RL13A_MOUSE
NCKP1_MOUSE
CR025_MOUSE
RFIP5_MOUSE
BTBDH_MOUSE
F131B_MOUSE
DP13B_MOUSE
KAP3_MOUSE
FHL1_MOUSE
GPDA_MOUSE
DHRS1_MOUSE
FKBP8_MOUSE
ACADM_MOUSE
DHB4_MOUSE
GRIA3_MOUSE
HUWE1_MOUSE
AIMP2_MOUSE
GBLP_MOUSE
HNRPC_MOUSE
PSA7_MOUSE
MTSS1_MOUSE
PSB6_MOUSE
DP13A_MOUSE
CSDE1_MOUSE
LDHA_MOUSE
CD47_MOUSE
ACSF2_MOUSE
RRBP1_MOUSE
NRDC_MOUSE
STML2_MOUSE
DBNL_MOUSE
MICA3_MOUSE
H15_MOUSE
KPCB_MOUSE
DNM1L_MOUSE
ARL3_MOUSE
ENSA_MOUSE
NRX3A_MOUSE
GRM1_MOUSE
ALDH2_MOUSE
PRS10_MOUSE
ARFG1_MOUSE
GHC1_MOUSE
SEC13_MOUSE
ARPC2_MOUSE
PROD_MOUSE
P66B_MOUSE
COBL1_MOUSE
CBX3_MOUSE
KTN1_MOUSE
PP1B_MOUSE
MUTA_MOUSE
CLMN_MOUSE
FKB1A_MOUSE
COPB_MOUSE
TOLIP_MOUSE
PLSI_MOUSE
SNR40_MOUSE
PPWD1_MOUSE
AT8A1_MOUSE
PI42A_MOUSE
TRIM2_MOUSE
PPM1G_MOUSE
PEX5R_MOUSE
PAK2_MOUSE
RB11B_MOUSE
NEUL_MOUSE
RT36_MOUSE
SYNRG_MOUSE
KAPCB_MOUSE
GBRL2_MOUSE
LONM_MOUSE
GANAB_MOUSE
CPSF7_MOUSE
RAB3C_MOUSE
ARP5L_MOUSE
HCN2_MOUSE
RL22L_MOUSE
TCPH_MOUSE
FA98B_MOUSE
ECI1_MOUSE
DGLA_MOUSE
SF3B3_MOUSE
TPR_MOUSE
FLOT1_MOUSE
CADM2_MOUSE
UBQL1_MOUSE
HNRPD_MOUSE
I2BPL_MOUSE
ENPP6_MOUSE
ALDR_MOUSE
L1CAM_MOUSE
UBQL2_MOUSE
TMX4_MOUSE
S41A3_MOUSE
TPPP3_MOUSE
AP2S1_MOUSE
DIDO1_MOUSE
WBP11_MOUSE
DHX15_MOUSE
XPO2_MOUSE
RL8_MOUSE
MRRP1_MOUSE
ILF3_MOUSE
UBP14_MOUSE
AP3D1_MOUSE
C1TM_MOUSE
PFD2_MOUSE
KCMF1_MOUSE
STIP1_MOUSE
CPNE1_MOUSE
ARPC4_MOUSE
HDAC2_MOUSE
RAB6B_MOUSE
TIM13_MOUSE
HIP1_MOUSE
LETM1_MOUSE
KCD12_MOUSE
WDR48_MOUSE
APEH_MOUSE
CUL4A_MOUSE
PRDX3_MOUSE
API5_MOUSE
AP2M1_MOUSE
NLTP_MOUSE
ZZEF1_MOUSE
RB39B_MOUSE
COR1A_MOUSE
NRX1A_MOUSE
SC6A9_MOUSE
SEPT2_MOUSE
NIPA1_MOUSE
SPT6H_MOUSE
RGS8_MOUSE
PKHO2_MOUSE
RASN_MOUSE
CD81_MOUSE
AIMP1_MOUSE
SUN1_MOUSE
SKT_MOUSE
DIRA2_MOUSE
SMCA2_MOUSE
PITM1_MOUSE
NDUB9_MOUSE
HECD1_MOUSE
AP1S1_MOUSE
EP15R_MOUSE
ZO1_MOUSE
ASPH_MOUSE
IGS11_MOUSE
GRIN3_MOUSE
SSRD_MOUSE
CLAP1_MOUSE
MMGT1_MOUSE
SARNP_MOUSE
NDUA9_MOUSE
CYB5_MOUSE
ELAV3_MOUSE
UBE2N_MOUSE
RB6I2_MOUSE
P5CR2_MOUSE
VATD_MOUSE
HPCA_MOUSE
CNDP2_MOUSE
PDIA6_MOUSE
RAB5A_MOUSE
SYAP1_MOUSE
DPP6_MOUSE
TB182_MOUSE
NDUAD_MOUSE
RS4X_MOUSE
CEP76_MOUSE
PIMT_MOUSE
OPALI_MOUSE
COQ5_MOUSE
