Uniprot Entry,Accession Name
P06151,['LDHA_MOUSE']
Q61735,['CD47_MOUSE']
Q8VCW8,['ACSF2_MOUSE']
Q99PL2,['RRBP1_MOUSE']
Q8BHG1,['NRDC_MOUSE']
Q99JB2,['STML2_MOUSE']
Q8BH56,['DBNL_MOUSE']
Q8CJ19,['MICA3_MOUSE']
P43276,['H15_MOUSE']
P68404,['KPCB_MOUSE']
Q8K1M6,['DNM1L_MOUSE']
Q9WUL7,['ARL3_MOUSE']
P60840,['ENSA_MOUSE']
Q6P9K9,['NRX3A_MOUSE']
P97772,['GRM1_MOUSE']
P47738,['ALDH2_MOUSE']
P62334,['PRS10_MOUSE']
Q9EPJ9,['ARFG1_MOUSE']
Q9D6M3,['GHC1_MOUSE']
Q9D1M0,['SEC13_MOUSE']
Q9CVB6,['ARPC2_MOUSE']
Q9WU79,['PROD_MOUSE']
Q8VHR5,['P66B_MOUSE']
Q3UMF0,['COBL1_MOUSE']
P23198,['CBX3_MOUSE']
Q8CG55,['KTN1_MOUSE']
P62141,['PP1B_MOUSE']
P16332,['MUTA_MOUSE']
Q8C5W0,['CLMN_MOUSE']
P26883,['FKB1A_MOUSE']
Q9JIF7,['COPB_MOUSE']
Q9QZ06,['TOLIP_MOUSE']
Q3V0K9,['PLSI_MOUSE']
Q6PE01,['SNR40_MOUSE']
Q8CEC6,['PPWD1_MOUSE']
P70704,['AT8A1_MOUSE']
O70172,['PI42A_MOUSE']
Q9ESN6,['TRIM2_MOUSE']
Q61074,['PPM1G_MOUSE']
Q8C437,['PEX5R_MOUSE']
Q8CIN4,['PAK2_MOUSE']
P46638,['RB11B_MOUSE']
Q91YP2,['NEUL_MOUSE']
Q9CQX8,['RT36_MOUSE']
Q5SV85,['SYNRG_MOUSE']
P68181,['KAPCB_MOUSE']
P60521,['GBRL2_MOUSE']
Q8CGK3,['LONM_MOUSE']
Q8BHN3,['GANAB_MOUSE']
Q8BTV2,['CPSF7_MOUSE']
P62823,['RAB3C_MOUSE']
Q9D898,['ARP5L_MOUSE']
O88703,['HCN2_MOUSE']
Q9D7S7,['RL22L_MOUSE']
P80313,['TCPH_MOUSE']
Q80VD1,['FA98B_MOUSE']
P42125,['ECI1_MOUSE']
Q6WQJ1,['DGLA_MOUSE']
Q921M3,['SF3B3_MOUSE']
F6ZDS4,['TPR_MOUSE']
O08917,['FLOT1_MOUSE']
Q8BLQ9,['CADM2_MOUSE']
Q8R317,['UBQL1_MOUSE']
Q60668,['HNRPD_MOUSE']
Q8K3X4,['I2BPL_MOUSE']
Q8BGN3,['ENPP6_MOUSE']
P45376,['ALDR_MOUSE']
P11627,['L1CAM_MOUSE']
Q9QZM0,['UBQL2_MOUSE']
Q8C0L0,['TMX4_MOUSE']
Q921R8,['S41A3_MOUSE']
Q9CRB6,['TPPP3_MOUSE']
P62743,['AP2S1_MOUSE']
Q80V34,['DIDO1_MOUSE']
Q923D5,['WBP11_MOUSE']
O35286,['DHX15_MOUSE']
Q9ERK4,['XPO2_MOUSE']
P62918,['RL8_MOUSE']
Q3UFY8,['MRRP1_MOUSE']
Q9Z1X4,['ILF3_MOUSE']
Q9JMA1,['UBP14_MOUSE']
O54774,['AP3D1_MOUSE']
Q3V3R1,['C1TM_MOUSE']
O70591,['PFD2_MOUSE']
Q80UY2,['KCMF1_MOUSE']
Q60864,['STIP1_MOUSE']
Q8C166,['CPNE1_MOUSE']
P59999,['ARPC4_MOUSE']
P70288,['HDAC2_MOUSE']
P61294,['RAB6B_MOUSE']
P62075,['TIM13_MOUSE']
Q8VD75,['HIP1_MOUSE']
Q9Z2I0,['LETM1_MOUSE']
Q6WVG3,['KCD12_MOUSE']
Q8BH57,['WDR48_MOUSE']
Q8R146,['APEH_MOUSE']
Q3TCH7,['CUL4A_MOUSE']
P20108,['PRDX3_MOUSE']
O35841,['API5_MOUSE']
P84091,['AP2M1_MOUSE']
P32020,['NLTP_MOUSE']
Q5SSH7,['ZZEF1_MOUSE']
Q8BHC1,['RB39B_MOUSE']
O89053,['COR1A_MOUSE']
Q9CS84,['NRX1A_MOUSE']
P28571,['SC6A9_MOUSE']
P42208,['SEPT2_MOUSE']
Q8BHK1,['NIPA1_MOUSE']
Q62383,['SPT6H_MOUSE']
Q8BXT1,['RGS8_MOUSE']
Q8K124,['PKHO2_MOUSE']
P08556,['RASN_MOUSE']
P35762,['CD81_MOUSE']
P31230,['AIMP1_MOUSE']
Q9D666,['SUN1_MOUSE']
Q8CHA8,['SKT_MOUSE']
Q5PR73,['DIRA2_MOUSE']
Q6DIC0,['SMCA2_MOUSE']
O35954,['PITM1_MOUSE']
Q9CQJ8,['NDUB9_MOUSE']
Q69ZR2,['HECD1_MOUSE']
P61967,['AP1S1_MOUSE']
Q60902,['EP15R_MOUSE']
P39447,['ZO1_MOUSE']
Q8BSY0,['ASPH_MOUSE']
P0C673,['IGS11_MOUSE']
Q8BWS5,['GRIN3_MOUSE']
Q62186,['SSRD_MOUSE']
Q80TV8,['CLAP1_MOUSE']
Q8K273,['MMGT1_MOUSE']
Q9D1J3,['SARNP_MOUSE']
Q9DC69,['NDUA9_MOUSE']
P56395,['CYB5_MOUSE']
Q60900,['ELAV3_MOUSE']
P61089,['UBE2N_MOUSE']
Q99MI1,['RB6I2_MOUSE']
Q922Q4,['P5CR2_MOUSE']
P57746,['VATD_MOUSE']
P84075,['HPCA_MOUSE']
Q9D1A2,['CNDP2_MOUSE']
Q922R8,['PDIA6_MOUSE']
Q9CQD1,['RAB5A_MOUSE']
Q9D5V6,['SYAP1_MOUSE']
Q9Z218,['DPP6_MOUSE']
P58871,['TB182_MOUSE']
Q9ERS2,['NDUAD_MOUSE']
P62702,['RS4X_MOUSE']
Q0VEJ0,['CEP76_MOUSE']
P23506,['PIMT_MOUSE']
Q7M750,['OPALI_MOUSE']
Q9CXI0,['COQ5_MOUSE']
P61358,['RL27_MOUSE']
Q9WTP7,['KAD3_MOUSE']
Q9JKB9,['MIRO1_MOUSE']
O70443,['GNAZ_MOUSE']
Q8C522,['ENDD1_MOUSE']
Q6ZQ82,['RHG26_MOUSE']
Q61081,['CDC37_MOUSE']
Q6P5E4,['UGGG1_MOUSE']
Q921K9,['BCL7B_MOUSE']
P63213,['GBG2_MOUSE']
Q9JKC6,['CEND_MOUSE']
Q6P9S0,['MTSSL_MOUSE']
P56212,['ARP19_MOUSE']
P42567,['EPS15_MOUSE']
Q9WUA3,['K6PP_MOUSE']
Q8CGC7,['SYEP_MOUSE']
Q3TMH2,['SCRN3_MOUSE']
Q61147,['CERU_MOUSE']
P58389,['PTPA_MOUSE']
Q9CZR8,['EFTS_MOUSE']
Q9Z110,['P5CS_MOUSE']
Q9JK42,['PDK2_MOUSE']
P60229,['EIF3E_MOUSE']
P35550,['FBRL_MOUSE']
P23819,['GRIA2_MOUSE']
Q9QXT0,['CNPY2_MOUSE']
Q9DCT8,['CRIP2_MOUSE']
Q9QXV0,['PCSK1_MOUSE']
Q9ER00,['STX12_MOUSE']
Q9EPW0,['INP4A_MOUSE']
Q9JLJ2,['AL9A1_MOUSE']
P21279,['GNAQ_MOUSE']
P62774,['MTPN_MOUSE']
P63137,['GBRB2_MOUSE']
Q8CHY7,['TTC23_MOUSE']
Q8VHK5,['MLC1_MOUSE']
P48318,['DCE1_MOUSE']
Q924M7,['MPI_MOUSE']
Q9CX30,['YIF1B_MOUSE']
P62264,['RS14_MOUSE']
Q8R326,['PSPC1_MOUSE']
Q9ERU9,['RBP2_MOUSE']
P18242,['CATD_MOUSE']
P54822,['PUR8_MOUSE']
Q99MR8,['MCCA_MOUSE']
Q8R3V5,['SHLB2_MOUSE']
Q922B1,['MACD1_MOUSE']
Q9CQ75,['NDUA2_MOUSE']
Q9CS42,['PRPS2_MOUSE']
Q80X50,['UBP2L_MOUSE']
Q00897,['A1AT4_MOUSE']
P52196,['THTR_MOUSE']
P70336,['ROCK2_MOUSE']
P29595,['NEDD8_MOUSE']
Q80TL0,['PPM1E_MOUSE']
P49442,['INPP_MOUSE']
P54071,['IDHP_MOUSE']
Q8R1I1,['QCR9_MOUSE']
P27546,['MAP4_MOUSE']
Q9CQ69,['QCR8_MOUSE']
P62307,['RUXF_MOUSE']
Q8BNW9,['KBTBB_MOUSE']
Q7TQI3,['OTUB1_MOUSE']
Q9CW03,['SMC3_MOUSE']
O88939,['ZBT7A_MOUSE']
Q5SVL6,['RPGP2_MOUSE']
Q60749,['KHDR1_MOUSE']
Q9JIF0,['ANM1_MOUSE']
Q9CQN1,['TRAP1_MOUSE']
Q9DD18,['DTD1_MOUSE']
Q80X80,['C2C2L_MOUSE']
Q9R1P4,['PSA1_MOUSE']
Q9QWY8,['ASAP1_MOUSE']
Q9CR51,['VATG1_MOUSE']
P84099,['RL19_MOUSE']
Q8VBZ3,['CLPT1_MOUSE']
Q3THE2,['ML12B_MOUSE']
Q5EBJ4,['ERMIN_MOUSE']
Q8CIV2,['MBRL_MOUSE']
Q9DAU1,['CNPY3_MOUSE']
P84096,['RHOG_MOUSE']
Q8CH25,['SLTM_MOUSE']
Q9D8N0,['EF1G_MOUSE']
Q9CXW4,['RL11_MOUSE']
Q80VP0,['TCPR1_MOUSE']
P47963,['RL13_MOUSE']
Q99MR1,['PERQ1_MOUSE']
P63141,['KCNA2_MOUSE']
Q00493,['CBPE_MOUSE']
O54724,['PTRF_MOUSE']
Q9R171,['CBLN1_MOUSE']
Q3TDD9,['PPR21_MOUSE']
O88741,['GDAP1_MOUSE']
Q3UIU2,['NDUB6_MOUSE']
Q7TSG2,['CTDP1_MOUSE']
Q9CR57,['RL14_MOUSE']
Q9QXJ1,['APBB1_MOUSE']
Q8BHE3,['ATCAY_MOUSE']
Q9EQK7,['ICMT_MOUSE']
Q9CX56,['PSMD8_MOUSE']
Q9EPC1,['PARVA_MOUSE']
Q91VN4,['CHCH6_MOUSE']
Q9D6N5,['NC2A_MOUSE']
A2A8Z1,['OSBL9_MOUSE']
Q02788,['CO6A2_MOUSE']
Q8R086,['SUOX_MOUSE']
Q8VH51,['RBM39_MOUSE']
P14231,['AT1B2_MOUSE']
Q9QYR9,['ACOT2_MOUSE']
Q9JIX8,['ACINU_MOUSE']
Q8QZY9,['SF3B4_MOUSE']
Q9JKB1,['UCHL3_MOUSE']
Q91W39,['NCOA5_MOUSE']
Q99JX3,['GORS2_MOUSE']
Q9ER72,['SYCC_MOUSE']
Q80UW2,['FBX2_MOUSE']
Q61655,['DD19A_MOUSE']
Q99MN9,['PCCB_MOUSE']
P70399,['TP53B_MOUSE']
Q8K1L5,['PP1RB_MOUSE']
Q8VDM6,['HNRL1_MOUSE']
P06837,['NEUM_MOUSE']
Q6PIP5,['NUDC1_MOUSE']
Q6I6G8,['HECW2_MOUSE']
Q62093,['SRSF2_MOUSE']
Q8CI51,['PDLI5_MOUSE']
P30416,['FKBP4_MOUSE']
P24369,['PPIB_MOUSE']
Q8C3P7,['MTA70_MOUSE']
Q9Z1Q2,['ABHGA_MOUSE']
Q02257,['PLAK_MOUSE']
Q9EQ80,['NIF3L_MOUSE']
Q9QYK7,['RNF11_MOUSE']
P70362,['UFD1_MOUSE']
Q60631,['GRB2_MOUSE']
Q80XR2,['AT2C1_MOUSE']
Q6A026,['PDS5A_MOUSE']
Q9D1E8,['PLCE_MOUSE']
Q14BB9,['MA6D1_MOUSE']
E9Q401,['RYR2_MOUSE']
Q9JLV5,['CUL3_MOUSE']
Q91XL9,['OSBL1_MOUSE']
Q8BH60,['GOPC_MOUSE']
Q8CHU3,['EPN2_MOUSE']
Q8R4N0,['CLYBL_MOUSE']
Q8BKZ9,['ODPX_MOUSE']
Q9D052,['LYRIC_MOUSE']
Q9CZP0,['UFSP1_MOUSE']
O08586,['PTEN_MOUSE']
P63037,['DNJA1_MOUSE']
P47962,['RL5_MOUSE']
Q6A065,['CE170_MOUSE']
Q9DCM0,['ETHE1_MOUSE']
Q8VBW6,['ULA1_MOUSE']
B2RPU2,['PLHD1_MOUSE']
Q3UGC7,['EI3JA_MOUSE']
Q8VBV7,['CSN8_MOUSE']
P27659,['RL3_MOUSE']
Q64373,['B2CL1_MOUSE']
Q8K1J6,['TRNT1_MOUSE']
Q9JHL1,['NHRF2_MOUSE']
Q00898,['A1AT5_MOUSE']
Q3UH99,['SHSA6_MOUSE']
Q8CG72,['ARHL2_MOUSE']
Q8R3B1,['PLCD1_MOUSE']
Q6PAK3,['ANM8_MOUSE']
Q9CZM2,['RL15_MOUSE']
P29341,['PABP1_MOUSE']
O55125,['NIPS1_MOUSE']
P11438,['LAMP1_MOUSE']
O35874,['SATT_MOUSE']
Q9JI46,['NUDT3_MOUSE']
Q6PDY2,['AEDO_MOUSE']
Q64133,['AOFA_MOUSE']
Q60960,['IMA5_MOUSE']
Q99JR1,['SFXN1_MOUSE']
Q78IK4,['APOO_MOUSE']
Q5SUC9,['SCO1_MOUSE']
P62858,['RS28_MOUSE']
Q6NZJ6,['IF4G1_MOUSE']
P36993,['PPM1B_MOUSE']
Q6A4J8,['UBP7_MOUSE']
Q3UHX2,['HAP28_MOUSE']
Q9CYZ2,['TPD54_MOUSE']
Q9D882,['CJ035_MOUSE']
Q91V76,['CK054_MOUSE']
Q6RUT7,['CSMT1_MOUSE']
Q99P88,['NU155_MOUSE']
O55106,['STRN_MOUSE']
Q8R1A4,['DOCK7_MOUSE']
Q8K406,['LGI3_MOUSE']
O08807,['PRDX4_MOUSE']
Q58A65,['JIP4_MOUSE']
Q8JZV7,['NAGA_MOUSE']
Q8VEA4,['MIA40_MOUSE']
Q8BKX1,['BAIP2_MOUSE']
Q9CX86,['ROA0_MOUSE']
P53026,['RL10A_MOUSE']
P62835,['RAP1A_MOUSE']
Q9CYL5,['GAPR1_MOUSE']
P63001,['RAC1_MOUSE']
Q8BL66,['EEA1_MOUSE']
Q9WV60,['GSK3B_MOUSE']
Q0VGY8,['TANC1_MOUSE']
Q9R0P5,['DEST_MOUSE']
Q9QYF1,['RDH11_MOUSE']
Q9JLM8,['DCLK1_MOUSE']
Q9CR16,['PPID_MOUSE']
Q9R1P3,['PSB2_MOUSE']
Q62393,['TPD52_MOUSE']
Q5H8C4,['VP13A_MOUSE']
Q8BMA3,['CNKR3_MOUSE']
P47199,['QOR_MOUSE']
Q9WTX6,['CUL1_MOUSE']
P51432,['PLCB3_MOUSE']
Q7TQ95,['LNP_MOUSE']
P52825,['CPT2_MOUSE']
Q60634,['FLOT2_MOUSE']
Q8CE50,['SNX30_MOUSE']
O88986,['KBL_MOUSE']
Q61292,['LAMB2_MOUSE']
Q60817,['NACA_MOUSE']
O35633,['VIAAT_MOUSE']
O88696,['CLPP_MOUSE']
P43406,['ITAV_MOUSE']
Q60770,['STXB3_MOUSE']
P56546,['CTBP2_MOUSE']
Q3UMR5,['MCU_MOUSE']
Q5M8N0,['CNRP1_MOUSE']
Q8R4E6,['PURG_MOUSE']
Q91YR7,['PRP6_MOUSE']
P06801,['MAOX_MOUSE']
Q9Z2I2,['FKB1B_MOUSE']
Q3THG9,['AASD1_MOUSE']
Q9CQ60,['6PGL_MOUSE']
Q61584,['FXR1_MOUSE']
Q9DAW9,['CNN3_MOUSE']
Q6GQT9,['NOMO1_MOUSE']
P62754,['RS6_MOUSE']
Q3V3Q7,['PACS2_MOUSE']
Q91ZR1,['RAB4B_MOUSE']
P55258,['RAB8A_MOUSE']
P61028,['RAB8B_MOUSE']
Q9D1G1,['RAB1B_MOUSE']
O88447,['KLC1_MOUSE']
P97352,['S10AD_MOUSE']
Q8BL65,['ABLM2_MOUSE']
Q8R1Q8,['DC1L1_MOUSE']
Q8BTX9,['HSDL1_MOUSE']
Q61599,['GDIR2_MOUSE']
Q61206,['PA1B2_MOUSE']
Q8R0X7,['SGPL1_MOUSE']
Q8BYA0,['TBCD_MOUSE']
O88307,['SORL_MOUSE']
Q2NL51,['GSK3A_MOUSE']
Q80WS3,['FBLL1_MOUSE']
Q8VED9,['LEGL_MOUSE']
Q9DBF1,['AL7A1_MOUSE']
P23927,['CRYAB_MOUSE']
O70325,['GPX41_MOUSE']
Q80Y14,['GLRX5_MOUSE']
Q9JHI5,['IVD_MOUSE']
P02468,['LAMC1_MOUSE']
P62812,['GBRA1_MOUSE']
D3Z4S3,['PTRD1_MOUSE']
Q922J6,['TSN2_MOUSE']
Q9CSB4,['PAR3L_MOUSE']
P70202,['LXN_MOUSE']
O08915,['AIP_MOUSE']
A2AFR3,['FRPD4_MOUSE']
Q8BHG9,['CGBP1_MOUSE']
Q9CZA2,['RAN_MOUSE']
Q8BH86,['CN159_MOUSE']
Q9WVR4,['FXR2_MOUSE']
Q08509,['EPS8_MOUSE']
Q04736,['YES_MOUSE']
Q9WU40,['MAN1_MOUSE']
Q99J36,['THUM1_MOUSE']
P63166,['SUMO1_MOUSE']
O54829,['RGS7_MOUSE']
Q91YJ2,['SNX4_MOUSE']
Q3UYV9,['NCBP1_MOUSE']
Q9JII6,['AK1A1_MOUSE']
Q60972,['RBBP4_MOUSE']
Q80Z38,['SHAN2_MOUSE']
P62315,['SMD1_MOUSE']
P54869,['HMCS2_MOUSE']
Q9JKR6,['HYOU1_MOUSE']
P10605,['CATB_MOUSE']
P97760,['RPB3_MOUSE']
Q8JZP2,['SYN3_MOUSE']
Q6NV83,['SR140_MOUSE']
Q80Y17,['L2GL1_MOUSE']
P56565,['S10A1_MOUSE']
P27601,['GNA13_MOUSE']
Q9DCF9,['SSRG_MOUSE']
Q5SVQ0,['KAT7_MOUSE']
Q8BMK4,['CKAP4_MOUSE']
Q8K221,['ARFP2_MOUSE']
Q99K85,['SERC_MOUSE']
B9EJA2,['CTTB2_MOUSE']
P61164,['ACTZ_MOUSE']
Q8R5C5,['ACTY_MOUSE']
O55013,['TPPC3_MOUSE']
Q8R191,['SNG3_MOUSE']
P63082,['VATL_MOUSE']
Q9JIA1,['LGI1_MOUSE']
P70195,['PSB7_MOUSE']
Q8VDP6,['CDIPT_MOUSE']
O88712,['CTBP1_MOUSE']
Q8VDN4,['CCD92_MOUSE']
Q9DBN4,['P33MX_MOUSE']
Q5GH64,['XKR7_MOUSE']
Q9CZY3,['UB2V1_MOUSE']
P35979,['RL12_MOUSE']
P08032,['SPTA1_MOUSE']
Q61553,['FSCN1_MOUSE']
Q80ZS3,['RT26_MOUSE']
O08997,['ATOX1_MOUSE']
P70232,['CHL1_MOUSE']
Q9Z2W0,['DNPEP_MOUSE']
Q8C854,['MYEF2_MOUSE']
Q8CHT0,['AL4A1_MOUSE']
P12023,['A4_MOUSE']
Q99LD8,['DDAH2_MOUSE']
Q8C7K6,['PCYXL_MOUSE']
Q64444,['CAH4_MOUSE']
Q3UGR5,['HDHD2_MOUSE']
O88602,['CCG2_MOUSE']
O55100,['SNG1_MOUSE']
Q9JK81,['MYG1_MOUSE']
Q9Z2W1,['STK25_MOUSE']
Q9D061,['ACBD6_MOUSE']
Q80YN3,['BCAS1_MOUSE']
Q922J3,['CLIP1_MOUSE']
Q9DC28,['KC1D_MOUSE']
Q60780,['GAS7_MOUSE']
P61226,['RAP2B_MOUSE']
P62627,['DLRB1_MOUSE']
P54923,['ADPRH_MOUSE']
Q3TC72,['FAHD2_MOUSE']
P97449,['AMPN_MOUSE']
Q99KV1,['DJB11_MOUSE']
Q9R0U0,['SRS10_MOUSE']
Q8CHP5,['WIBG_MOUSE']
Q9DCR2,['AP3S1_MOUSE']
Q8BGG7,['UBS3B_MOUSE']
Q9Z1Z0,['USO1_MOUSE']
Q9QYI5,['DNJB2_MOUSE']
P14206,['RSSA_MOUSE']
Q78ZA7,['NP1L4_MOUSE']
Q9DC70,['NDUS7_MOUSE']
Q9CQ86,['MIEN1_MOUSE']
P35802,['GPM6A_MOUSE']
O88543,['CSN3_MOUSE']
Q9JLI8,['SART3_MOUSE']
Q8R0A7,['K0513_MOUSE']
P45878,['FKBP2_MOUSE']
Q8BFU3,['RN214_MOUSE']
Q9CQW1,['YKT6_MOUSE']
O08638,['MYH11_MOUSE']
Q99NE5,['RIMS1_MOUSE']
O35685,['NUDC_MOUSE']
P23953,['EST1C_MOUSE']
Q32NY4,['CNNM3_MOUSE']
P17426,['AP2A1_MOUSE']
Q9R0Y5,['KAD1_MOUSE']
P17809,['GTR1_MOUSE']
Q3TDK6,['ROGDI_MOUSE']
Q80XS6,['SMAG2_MOUSE']
P60824,['CIRBP_MOUSE']
P28474,['ADHX_MOUSE']
Q9CR62,['M2OM_MOUSE']
Q91VC8,['ACACA_MOUSE']
O35326,['SRSF5_MOUSE']
Q8BP92,['RCN2_MOUSE']
Q7TPR4,['ACTN1_MOUSE']
Q9D554,['SF3A3_MOUSE']
Q8K1Z0,['COQ9_MOUSE']
Q91YE6,['IPO9_MOUSE']
Q80Z24,['NEGR1_MOUSE']
P14106,['C1QB_MOUSE']
Q62419,['SH3G1_MOUSE']
Q3UHU5,['SOGA2_MOUSE']
O55222,['ILK_MOUSE']
Q91ZA3,['PCCA_MOUSE']
Q9EQU5,['SET_MOUSE']
Q8CIM8,['INT4_MOUSE']
Q925I1,['ATAD3_MOUSE']
Q9JIG8,['PRAF2_MOUSE']
Q64515,['TRFE_MOUSE']
Q9Z130,['HNRDL_MOUSE']
Q01405,['SC23A_MOUSE']
O35449,['PRRT1_MOUSE']
Q9CT75,['ELMO2_MOUSE']
Q9ERE7,['MESD_MOUSE']
Q60737,['CSK21_MOUSE']
Q9Z1Q5,['CLIC1_MOUSE']
Q91WS0,['CISD1_MOUSE']
Q8BNY6,['NCS1_MOUSE']
Q05BC3,['EMAL1_MOUSE']
Q8K2K6,['AGFG1_MOUSE']
Q9WUA2,['SYFB_MOUSE']
Q8BHF7,['PGPS1_MOUSE']
Q60790,['RASA3_MOUSE']
P62080,['TSN5_MOUSE']
Q9CY64,['BIEA_MOUSE']
Q9CZW4,['ACSL3_MOUSE']
Q4VAA2,['CDV3_MOUSE']
P03921,['NU5M_MOUSE']
Q8BGB9,['UBR4_MOUSE']
P48024,['EIF1_MOUSE']
Q9JHG0,['CBLN3_MOUSE']
P29387,['GBB4_MOUSE']
P56812,['PDCD5_MOUSE']
Q80TY0,['FNBP1_MOUSE']
Q9D832,['DNJB4_MOUSE']
Q9QZ73,['DCNL1_MOUSE']
P52503,['NDUS6_MOUSE']
Q80W54,['FACE1_MOUSE']
Q8CDA1,['SAC2_MOUSE']
A2AP18,['PLCH2_MOUSE']
Q8BQ47,['CNPY4_MOUSE']
P62196,['PRS8_MOUSE']
Q6PA06,['ATLA2_MOUSE']
Q9CYR6,['AGM1_MOUSE']
Q501J6,['DDX17_MOUSE']
Q62095,['DDX3Y_MOUSE']
O08582,['GTPB1_MOUSE']
Q91VL8,['TE2IP_MOUSE']
Q8CFS3,['S4A10_MOUSE']
Q5SS80,['DHR13_MOUSE']
Q9DAS9,['GBG12_MOUSE']
Q8R0S2,['IQEC1_MOUSE']
P46471,['PRS7_MOUSE']
Q8BYL4,['SYYM_MOUSE']
Q5SRX1,['TM1L2_MOUSE']
Q61035,['SYHC_MOUSE']
Q8R5M8,['CADM1_MOUSE']
O55137,['ACOT1_MOUSE']
Q62417,['SRBS1_MOUSE']
Q99M28,['RNPS1_MOUSE']
Q9CYH2,['F213A_MOUSE']
P85094,['ISC2A_MOUSE']
Q9JI63,['GPM6B_MOUSE']
P32921,['SYWC_MOUSE']
Q6ZWU9,['RS27_MOUSE']
O35136,['NCAM2_MOUSE']
Q9CPT4,['CS010_MOUSE']
Q80U49,['C170B_MOUSE']
P21278,['GNA11_MOUSE']
Q99M87,['DNJA3_MOUSE']
Q9Z1G3,['VATC1_MOUSE']
P26369,['U2AF2_MOUSE']
Q9CQC6,['BZW1_MOUSE']
Q921F2,['TADBP_MOUSE']
Q0VGB7,['PP4R2_MOUSE']
Q4V9Z5,['SE6L2_MOUSE']
Q9JJF0,['NP1L5_MOUSE']
Q8BGB7,['ENOPH_MOUSE']
P53395,['ODB2_MOUSE']
Q8CFE4,['SCYL2_MOUSE']
O88507,['CNTFR_MOUSE']
Q9R0Q3,['TMED2_MOUSE']
P57784,['RU2A_MOUSE']
P35235,['PTN11_MOUSE']
Q7TQD2,['TPPP_MOUSE']
Q920B9,['SP16H_MOUSE']
Q01147,['CREB1_MOUSE']
P13864,['DNMT1_MOUSE']
Q9JJC6,['RIPL1_MOUSE']
Q8BZA9,['TIGAR_MOUSE']
P47941,['CRKL_MOUSE']
P97371,['PSME1_MOUSE']
Q9JJK2,['LANC2_MOUSE']
O54962,['BAF_MOUSE']
P34022,['RANG_MOUSE']
P62342,['SELT_MOUSE']
P47955,['RLA1_MOUSE']
Q99PJ0,['NTRI_MOUSE']
Q8K2C9,['HACD3_MOUSE']
Q6GTJ6,['RPR1B_MOUSE']
O55028,['BCKD_MOUSE']
O35544,['EAA4_MOUSE']
Q9DC16,['ERGI1_MOUSE']
O89017,['LGMN_MOUSE']
Q4FZF3,['DDX49_MOUSE']
O09114,['PTGDS_MOUSE']
Q9D710,['TMX2_MOUSE']
Q91XF0,['PNPO_MOUSE']
P08003,['PDIA4_MOUSE']
Q8VBV3,['EXOS2_MOUSE']
P61087,['UBE2K_MOUSE']
P61327,['MGN_MOUSE']
P55302,['AMRP_MOUSE']
O35927,['CTND2_MOUSE']
Q8BIQ5,['CSTF2_MOUSE']
Q3UH60,['DIP2B_MOUSE']
Q9CWJ9,['PUR9_MOUSE']
Q7TNR6,['IGS21_MOUSE']
P51174,['ACADL_MOUSE']
Q8BJI1,['S6A17_MOUSE']
P62331,['ARF6_MOUSE']
P31650,['S6A11_MOUSE']
Q3UPL0,['SC31A_MOUSE']
P23116,['EIF3A_MOUSE']
P24270,['CATA_MOUSE']
Q9DBP5,['KCY_MOUSE']
Q9D1T5,['PRR15_MOUSE']
Q9CQE8,['CN166_MOUSE']
P28740,['KIF2A_MOUSE']
Q91WQ3,['SYYC_MOUSE']
O09172,['GSH0_MOUSE']
Q9CQH3,['NDUB5_MOUSE']
D3YZP9,['CCDC6_MOUSE']
Q9Z1Z2,['STRAP_MOUSE']
Q9CQ65,['MTAP_MOUSE']
P21460,['CYTC_MOUSE']
Q62241,['RU1C_MOUSE']
Q8BW75,['AOFB_MOUSE']
Q8K4Z3,['NNRE_MOUSE']
Q6ZWV3,['RL10_MOUSE']
P14131,['RS16_MOUSE']
P83940,['ELOC_MOUSE']
P51163,['HEM4_MOUSE']
Q9CY58,['PAIRB_MOUSE']
Q8VE33,['GD1L1_MOUSE']
P62830,['RL23_MOUSE']
Q07076,['ANXA7_MOUSE']
P61804,['DAD1_MOUSE']
Q8R4S0,['PP14C_MOUSE']
P10518,['HEM2_MOUSE']
Q99LR1,['ABD12_MOUSE']
Q91VZ6,['SMAP1_MOUSE']
Q6PER3,['MARE3_MOUSE']
P48774,['GSTM5_MOUSE']
Q78PY7,['SND1_MOUSE']
P97390,['VPS45_MOUSE']
P14115,['RL27A_MOUSE']
Q8CCJ4,['AMER2_MOUSE']
Q9EQG2,['CA2D2_MOUSE']
Q8VDQ1,['PTGR2_MOUSE']
Q9WV54,['ASAH1_MOUSE']
P28656,['NP1L1_MOUSE']
Q91VM9,['IPYR2_MOUSE']
O35382,['EXOC4_MOUSE']
Q99MP8,['BRAP_MOUSE']
Q80TZ3,['AUXI_MOUSE']
Q6PDS3,['SARM1_MOUSE']
Q9D5T0,['ATAD1_MOUSE']
Q9D1K2,['VATF_MOUSE']
Q61361,['PGCB_MOUSE']
Q8BGU5,['CCNY_MOUSE']
P51855,['GSHB_MOUSE']
Q9D0S9,['HINT2_MOUSE']
Q8JZQ2,['AFG32_MOUSE']
Q8BK64,['AHSA1_MOUSE']
P68037,['UB2L3_MOUSE']
P00493,['HPRT_MOUSE']
P17563,['SBP1_MOUSE']
P61022,['CHP1_MOUSE']
Q5SRY7,['FBW1B_MOUSE']
