Accession Name
MLF2_MOUSE
DNAI2_MOUSE
1A1L1_MOUSE
AJM1_MOUSE
SHRM2_MOUSE
FA83C_MOUSE
SVEP1_MOUSE
DYTN_MOUSE
PALM3_MOUSE
LRC38_MOUSE
CHD6_MOUSE
CCD9B_MOUSE
MIPEP_MOUSE
NLGN4_MOUSE
RHG36_MOUSE
MMS22_MOUSE
NHSL2_MOUSE
ANR44_MOUSE
PNDC1_MOUSE
ILDR2_MOUSE
LOXH1_MOUSE
CC175_MOUSE
IF140_MOUSE
APOB_MOUSE
RN213_MOUSE
ADGB_MOUSE
LY6L_MOUSE
TO6BL_MOUSE
EFNA3_MOUSE
MTP_MOUSE
EPHB6_MOUSE
SEM3A_MOUSE
TSG6_MOUSE
HPS1_MOUSE
C3AR_MOUSE
KIF3C_MOUSE
M3K5_MOUSE
BHE40_MOUSE
TNF11_MOUSE
FAN_MOUSE
IMA7_MOUSE
EFNB3_MOUSE
PLD3_MOUSE
FKBPL_MOUSE
CLCN6_MOUSE
SEM6A_MOUSE
ABCA4_MOUSE
AQP7_MOUSE
TPD53_MOUSE
B3GT2_MOUSE
PER2_MOUSE
PJA1_MOUSE
PRS39_MOUSE
TPST1_MOUSE
PDLI1_MOUSE
PM34_MOUSE
ADCY1_MOUSE
CSN6_MOUSE
CEGT_MOUSE
TSYL1_MOUSE
ZFAN5_MOUSE
SETB1_MOUSE
CBPD_MOUSE
AFAM_MOUSE
FHIT_MOUSE
EGF_MOUSE
KV5A3_MOUSE
CO4A2_MOUSE
SURF1_MOUSE
FR1L5_MOUSE
LYNX1_MOUSE
PERF_MOUSE
NGAL_MOUSE
ITA5_MOUSE
CD79A_MOUSE
KAP1_MOUSE
CD44_MOUSE
VTDB_MOUSE
PDE6B_MOUSE
EVX1_MOUSE
IRF2_MOUSE
CO8A2_MOUSE
P85A_MOUSE
AVR2A_MOUSE
CERS1_MOUSE
LIPC_MOUSE
CENPB_MOUSE
TYRP2_MOUSE
PO3F2_MOUSE
HXC5_MOUSE
FAK1_MOUSE
RAB12_MOUSE
LDLR_MOUSE
VGFR1_MOUSE
SAR1A_MOUSE
FBLN2_MOUSE
HSF1_MOUSE
CHD1_MOUSE
MA1A1_MOUSE
GSTP2_MOUSE
TSHR_MOUSE
BMP5_MOUSE
CTRO_MOUSE
ARSA_MOUSE
CSRP3_MOUSE
GPC4_MOUSE
EAA3_MOUSE
RD23B_MOUSE
TNG2_MOUSE
RP1_MOUSE
FOXP1_MOUSE
EVA1C_MOUSE
TLR8_MOUSE
FERM1_MOUSE
ABCE1_MOUSE
TIM8B_MOUSE
LSM5_MOUSE
T22D1_MOUSE
RHOB_MOUSE
RS26_MOUSE
CYH2_MOUSE
KCAB1_MOUSE
CSK2B_MOUSE
RANB9_MOUSE
SIX5_MOUSE
KIFA3_MOUSE
MP2K6_MOUSE
GP143_MOUSE
RGRF2_MOUSE
LDB1_MOUSE
SIAE_MOUSE
PYRG1_MOUSE
I12R2_MOUSE
ANX11_MOUSE
ICA69_MOUSE
RGS14_MOUSE
ADA1D_MOUSE
CXAR_MOUSE
ALK_MOUSE
IHH_MOUSE
AN32E_MOUSE
PO2F2_MOUSE
EGFR_MOUSE
KPCZ_MOUSE
EPHA2_MOUSE
SOX13_MOUSE
KCMA1_MOUSE
PROS_MOUSE
MITF_MOUSE
CTP5C_MOUSE
CTP5A_MOUSE
PGRP4_MOUSE
CC162_MOUSE
CP072_MOUSE
GPAT2_MOUSE
MYO3B_MOUSE
SAM11_MOUSE
PK1L3_MOUSE
GSDA2_MOUSE
HROB_MOUSE
SPP2B_MOUSE
FA98A_MOUSE
TR43A_MOUSE
HXK3_MOUSE
MPP8_MOUSE
AT135_MOUSE
OGFD1_MOUSE
TRADD_MOUSE
CO5A2_MOUSE
OTUL_MOUSE
WDR41_MOUSE
TNKS2_MOUSE
NOM1_MOUSE
KMT2E_MOUSE
PITM3_MOUSE
ELL2_MOUSE
HDGR2_MOUSE
LCLT1_MOUSE
MF4B3_MOUSE
IQGA2_MOUSE
RTL4_MOUSE
SYN1L_MOUSE
K22O_MOUSE
VPS51_MOUSE
UB2FB_MOUSE
FA81A_MOUSE
TBCD9_MOUSE
MALD2_MOUSE
ENDOU_MOUSE
MTMRB_MOUSE
IGS10_MOUSE
AFG1L_MOUSE
PYDC3_MOUSE
F220A_MOUSE
PRS44_MOUSE
S22AG_MOUSE
EME2_MOUSE
ZFY26_MOUSE
ACD_MOUSE
NEUL4_MOUSE
KDM6B_MOUSE
AOXB_MOUSE
EMAL6_MOUSE
ABCAD_MOUSE
ABR_MOUSE
RHG44_MOUSE
FA83G_MOUSE
FANCB_MOUSE
ICAM5_MOUSE
PRDM1_MOUSE
DVL2_MOUSE
PML_MOUSE
NCOR1_MOUSE
JERKY_MOUSE
XIAP_MOUSE
TRPC1_MOUSE
DVL3_MOUSE
NAB1_MOUSE
TRPC6_MOUSE
CEAMA_MOUSE
MSI1H_MOUSE
MK06_MOUSE
GLI3_MOUSE
EDNRA_MOUSE
HAIR_MOUSE
ELAV4_MOUSE
MK10_MOUSE
ZFP90_MOUSE
PICK1_MOUSE
RHOC_MOUSE
RBP1_MOUSE
RON_MOUSE
SF3A2_MOUSE
SN_MOUSE
MINT_MOUSE
CAVN2_MOUSE
MP2K2_MOUSE
AEBP1_MOUSE
CBPC1_MOUSE
IFIT3_MOUSE
ATP7B_MOUSE
TGFR1_MOUSE
FOXL1_MOUSE
LRC8E_MOUSE
BPI_MOUSE
BCL9L_MOUSE
SBNO1_MOUSE
RAB3I_MOUSE
K1549_MOUSE
ZCHC2_MOUSE
RHG23_MOUSE
FAN1_MOUSE
K0754_MOUSE
BRNP2_MOUSE
PWP3A_MOUSE
K2C74_MOUSE
UTF1_MOUSE
F135A_MOUSE
RETR2_MOUSE
SPKAP_MOUSE
MET25_MOUSE
RPRD2_MOUSE
S23IP_MOUSE
RBM26_MOUSE
SIK3_MOUSE
AHDC1_MOUSE
GP156_MOUSE
PK3C3_MOUSE
RICTR_MOUSE
TLR11_MOUSE
PTX4_MOUSE
PAQR9_MOUSE
GUC2G_MOUSE
PITM2_MOUSE
NINL_MOUSE
ACAP2_MOUSE
AKAP9_MOUSE
ROS1_MOUSE
PRS54_MOUSE
ZN503_MOUSE
ABCG2_MOUSE
CASD1_MOUSE
SBNO2_MOUSE
MTMRA_MOUSE
TMC3_MOUSE
ATX2L_MOUSE
CE120_MOUSE
CL18A_MOUSE
FRAS1_MOUSE
ASTRB_MOUSE
AGRL1_MOUSE
DCAF1_MOUSE
ZFY16_MOUSE
PUM2_MOUSE
UBE3C_MOUSE
OTOP3_MOUSE
FADS6_MOUSE
JAML_MOUSE
MOGS_MOUSE
CTSR3_MOUSE
AFTIN_MOUSE
SPA3F_MOUSE
NRAP_MOUSE
IF4G3_MOUSE
M3K11_MOUSE
MPPE1_MOUSE
BSDC1_MOUSE
RBNS5_MOUSE
CTIP_MOUSE
SPT20_MOUSE
PTHB1_MOUSE
PDK1_MOUSE
GALD1_MOUSE
VGLU3_MOUSE
2ABG_MOUSE
NECA1_MOUSE
SYNM_MOUSE
B3GN5_MOUSE
CLIC6_MOUSE
TBL1R_MOUSE
B3GLT_MOUSE
PCD20_MOUSE
MARF1_MOUSE
MIGA2_MOUSE
GCFC2_MOUSE
LYPD1_MOUSE
SWAHA_MOUSE
COGA1_MOUSE
NOE2_MOUSE
AGRG7_MOUSE
NIPA3_MOUSE
IDHG2_MOUSE
ELMO1_MOUSE
SMCO3_MOUSE
TM209_MOUSE
RELL2_MOUSE
MA2A2_MOUSE
GPHR_MOUSE
S4A7_MOUSE
F163B_MOUSE
RHBG_MOUSE
RSPRY_MOUSE
RHOF_MOUSE
GPR22_MOUSE
PAK5_MOUSE
STRP1_MOUSE
TRI47_MOUSE
GPCP1_MOUSE
DNAI1_MOUSE
PP4R4_MOUSE
METRN_MOUSE
MED19_MOUSE
CCD60_MOUSE
K0556_MOUSE
F221A_MOUSE
ITCH_MOUSE
CC186_MOUSE
CAF17_MOUSE
TTC27_MOUSE
ATAD2_MOUSE
CBCO1_MOUSE
HECD2_MOUSE
CCD17_MOUSE
LRC20_MOUSE
OSB11_MOUSE
PEO1_MOUSE
ELYS_MOUSE
THTPA_MOUSE
CPNE5_MOUSE
LRC66_MOUSE
GP153_MOUSE
K319L_MOUSE
METL5_MOUSE
WDR11_MOUSE
PLAC9_MOUSE
FCHO1_MOUSE
TXD11_MOUSE
LZIC_MOUSE
MYRIP_MOUSE
STXB5_MOUSE
ABC8A_MOUSE
NSUN5_MOUSE
COMD1_MOUSE
PLCE1_MOUSE
PDK1L_MOUSE
SBK1_MOUSE
SPNS1_MOUSE
FAD1_MOUSE
CPLX3_MOUSE
STXB6_MOUSE
MIC13_MOUSE
ATX7_MOUSE
PAPP1_MOUSE
FCRL1_MOUSE
V1R42_MOUSE
SPON1_MOUSE
LMA1L_MOUSE
NT5M_MOUSE
LIPT_MOUSE
EST3B_MOUSE
UBAC1_MOUSE
NIT1_MOUSE
CNO6L_MOUSE
ERLEC_MOUSE
OL181_MOUSE
ASB18_MOUSE
ADCY3_MOUSE
PEAR1_MOUSE
TTLL1_MOUSE
CXXC5_MOUSE
PCDG4_MOUSE
PCDA7_MOUSE
SH2B1_MOUSE
FCRLA_MOUSE
MFRN1_MOUSE
BRNP1_MOUSE
MSI2H_MOUSE
NS1BP_MOUSE
BRWD1_MOUSE
TFIP8_MOUSE
PLRG1_MOUSE
NRIF1_MOUSE
MED15_MOUSE
ASIC2_MOUSE
T30A1_MOUSE
DHX58_MOUSE
GGT7_MOUSE
UBP11_MOUSE
TMED9_MOUSE
CT2NL_MOUSE
DSRAD_MOUSE
ASH1L_MOUSE
MYO7B_MOUSE
S5A2_MOUSE
UBQL4_MOUSE
NSMF_MOUSE
UCK2_MOUSE
RM49_MOUSE
SAR1B_MOUSE
BT3L4_MOUSE
PIHD1_MOUSE
RWDD1_MOUSE
RM41_MOUSE
PPP6_MOUSE
MAGT1_MOUSE
EXOS5_MOUSE
MTFP1_MOUSE
S6OS1_MOUSE
IST1_MOUSE
GBG10_MOUSE
GATA_MOUSE
GKN3_MOUSE
NDUF4_MOUSE
GET4_MOUSE
CORO7_MOUSE
CX021_MOUSE
F187A_MOUSE
TAF7L_MOUSE
MFA3L_MOUSE
GCP4_MOUSE
MFI_MOUSE
SPAT1_MOUSE
CNBD2_MOUSE
CUL5_MOUSE
RIN2_MOUSE
GBRA4_MOUSE
NOSIP_MOUSE
PPIL2_MOUSE
PRPS1_MOUSE
DPEP3_MOUSE
MCTS1_MOUSE
FUND1_MOUSE
SELO_MOUSE
LMAN2_MOUSE
PHLP_MOUSE
SDF2_MOUSE
DGAT2_MOUSE
SENP3_MOUSE
CERT_MOUSE
MAGI3_MOUSE
ARRC_MOUSE
RPGF4_MOUSE
TICN2_MOUSE
UBE4B_MOUSE
GDPD2_MOUSE
SDF2L_MOUSE
PALMD_MOUSE
DCR1A_MOUSE
NUP50_MOUSE
HTRA2_MOUSE
AQP9_MOUSE
TBX21_MOUSE
NDUF3_MOUSE
CUBN_MOUSE
TRXR2_MOUSE
TP4AP_MOUSE
K1B27_MOUSE
TRXR1_MOUSE
HAOX2_MOUSE
RAE1_MOUSE
KI21B_MOUSE
