Accession Name
AUTS2_MOUSE
PRD16_MOUSE
MYOM3_MOUSE
LZTS3_MOUSE
BRWD3_MOUSE
BCORL_MOUSE
DISP3_MOUSE
TTLL8_MOUSE
MOT7_MOUSE
BRPF1_MOUSE
ZN431_MOUSE
SI1L3_MOUSE
BUB1_MOUSE
UNC4_MOUSE
ATN1_MOUSE
EXOC7_MOUSE
STAG2_MOUSE
ANXA8_MOUSE
SYT3_MOUSE
BCAT2_MOUSE
PCD12_MOUSE
RL35A_MOUSE
ATP9A_MOUSE
S22A2_MOUSE
NSD1_MOUSE
BECN1_MOUSE
AKA10_MOUSE
LIN7B_MOUSE
K1C10_MOUSE
KIT_MOUSE
HVM49_MOUSE
PTPRC_MOUSE
WIPF3_MOUSE
SCG1_MOUSE
ZFP58_MOUSE
MIS_MOUSE
PLAP_MOUSE
HXD9_MOUSE
CO2A1_MOUSE
GSTA3_MOUSE
RASK_MOUSE
BMP8A_MOUSE
PTN12_MOUSE
VPS4B_MOUSE
ARY3_MOUSE
JAK1_MOUSE
FAF1_MOUSE
IF5_MOUSE
ATS19_MOUSE
RAC3_MOUSE
LZTS1_MOUSE
RL23A_MOUSE
KI3L1_MOUSE
NKX31_MOUSE
PP4C_MOUSE
RBBP6_MOUSE
FMO5_MOUSE
UNG_MOUSE
ENAH_MOUSE
CTP5B_MOUSE
DSEL_MOUSE
ALG11_MOUSE
K0930_MOUSE
FA83F_MOUSE
SLMAP_MOUSE
ARMC2_MOUSE
ARHG9_MOUSE
CNGA4_MOUSE
TBAL3_MOUSE
SNX25_MOUSE
XIRP2_MOUSE
ANR28_MOUSE
PEX1_MOUSE
RN150_MOUSE
LRC8B_MOUSE
COIL_MOUSE
LC7L3_MOUSE
MYBPP_MOUSE
KCNH1_MOUSE
CLPB_MOUSE
NIN_MOUSE
ADAM9_MOUSE
PRP4B_MOUSE
TNAP2_MOUSE
KCNA4_MOUSE
JARD2_MOUSE
NUP62_MOUSE
MEA1_MOUSE
IN80D_MOUSE
RADIL_MOUSE
PEPL1_MOUSE
PAXI1_MOUSE
DGKQ_MOUSE
SPRE3_MOUSE
SENP6_MOUSE
SNX31_MOUSE
AAKB2_MOUSE
NAA35_MOUSE
TEX2_MOUSE
LST2_MOUSE
CNOT1_MOUSE
TAOK2_MOUSE
RECQ4_MOUSE
WNK4_MOUSE
NAA15_MOUSE
PGRC2_MOUSE
TRI62_MOUSE
ZBED4_MOUSE
BTBDA_MOUSE
REPS2_MOUSE
CYH4_MOUSE
SLIK3_MOUSE
ZFYV1_MOUSE
FAP24_MOUSE
CK049_MOUSE
UNC80_MOUSE
COQ3_MOUSE
F10C1_MOUSE
DPCD_MOUSE
M4K5_MOUSE
RFIP4_MOUSE
K1671_MOUSE
KLHL7_MOUSE
CSN7B_MOUSE
NUDT9_MOUSE
GLPK5_MOUSE
CC169_MOUSE
TBC17_MOUSE
ZC3H6_MOUSE
RHG25_MOUSE
ZN451_MOUSE
PKHH2_MOUSE
HDAC7_MOUSE
RAE1L_MOUSE
PRSR2_MOUSE
TSR2_MOUSE
LRIF1_MOUSE
PPAP_MOUSE
UACA_MOUSE
CACO1_MOUSE
EP400_MOUSE
DPYD_MOUSE
EI2BE_MOUSE
ASB2_MOUSE
TPC12_MOUSE
UBP45_MOUSE
ALMS1_MOUSE
HECW1_MOUSE
RSLAA_MOUSE
ICT1_MOUSE
C1QT4_MOUSE
NU133_MOUSE
VP37B_MOUSE
STAP2_MOUSE
STAC2_MOUSE
RORB_MOUSE
CCD80_MOUSE
PTH2_MOUSE
MMGT2_MOUSE
ARAP3_MOUSE
CC50A_MOUSE
TDRD3_MOUSE
TXND5_MOUSE
DGLB_MOUSE
EVA1A_MOUSE
RN167_MOUSE
MYH7_MOUSE
CELR3_MOUSE
SYT17_MOUSE
GMPPA_MOUSE
MARC2_MOUSE
CP070_MOUSE
DCMC_MOUSE
TRABD_MOUSE
PDXD1_MOUSE
CAR14_MOUSE
TARA_MOUSE
TTC5_MOUSE
CH1B1_MOUSE
HSPB2_MOUSE
NSE3_MOUSE
VPS25_MOUSE
CENPM_MOUSE
FGOP2_MOUSE
PFD1_MOUSE
ZDH13_MOUSE
BCL7A_MOUSE
CUED2_MOUSE
HS12B_MOUSE
KAD7_MOUSE
F166A_MOUSE
SPB12_MOUSE
F186A_MOUSE
RHBT1_MOUSE
ICA_MOUSE
STR6L_MOUSE
NVL_MOUSE
HCAR2_MOUSE
PLGT2_MOUSE
ANKH_MOUSE
DPOLM_MOUSE
CRBB3_MOUSE
NSMA2_MOUSE
TREM1_MOUSE
ECEL1_MOUSE
BIR1B_MOUSE
F16P1_MOUSE
LAT2_MOUSE
SO1A1_MOUSE
NFU1_MOUSE
CO4A3_MOUSE
SCNBA_MOUSE
LHX6_MOUSE
HIC1_MOUSE
KHDR3_MOUSE
CCS_MOUSE
CLCKA_MOUSE
NDK3_MOUSE
TLE6_MOUSE
S26A3_MOUSE
MORC1_MOUSE
EXTL3_MOUSE
RGAP1_MOUSE
WDR46_MOUSE
ITSN2_MOUSE
P2R3D_MOUSE
CF047_MOUSE
BNI3L_MOUSE
TOP3B_MOUSE
ITPR2_MOUSE
AHSA1_MOUSE
AIP_MOUSE
AMRP_MOUSE
ARP3B_MOUSE
CCD22_MOUSE
CHCH3_MOUSE
CK054_MOUSE
CK068_MOUSE
CLCA_MOUSE
CNDP2_MOUSE
COR1B_MOUSE
CPNE6_MOUSE
CRIP2_MOUSE
CRYM_MOUSE
DC1L1_MOUSE
DDAH2_MOUSE
DREB_MOUSE
ELOB_MOUSE
ENOPH_MOUSE
F10A1_MOUSE
FTHFD_MOUSE
GIPC1_MOUSE
GLRX3_MOUSE
GNAQ_MOUSE
GRAP1_MOUSE
GSTA4_MOUSE
HEBP1_MOUSE
HNRPF_MOUSE
HS105_MOUSE
